head,exact_importance_40,estimated_importance_40,absolute_error_40
L25H6,-0.012885093688964844,-0.013113203155808151,0.0002281094668433077
L25H7,-2.994537353515625e-05,0.0003220176506147254,0.00035196302414988164
L25H8,0.005957221984863282,0.005223508219205542,0.0007337137656577399
L25H9,0.0005359649658203125,0.0006248697260161862,8.89047601958737e-05
L25H10,0.1535665512084961,0.1876970685669221,0.03413051735842598
L25H11,-0.00034027099609375,-0.0005749843243393115,0.00023471332824556154
L25H12,-0.01526937484741211,-0.01486646996345371,0.00040290488395840034
L25H13,0.004630565643310547,0.005067681866057683,0.00043711622274713625
L25H14,-0.21240434646606446,-0.20644016284495592,0.0059641836211085375
L25H15,-0.0005311965942382812,-0.0003815923719230341,0.00014960422231524717
L25H16,-0.00018253326416015626,-0.00015017234654806088,3.236091761209538e-05
L25H17,1.3193326950073243,1.2288742631673812,0.09045843183994307
L25H18,0.0057316780090332035,0.005399827443761751,0.00033185056527145276
L25H19,-0.007541465759277344,-0.007560860834200866,1.9395074923522423e-05
L25H20,0.0012451171875,0.0012781564019860524,3.3039214486052515e-05
L25H21,0.026913833618164063,0.03307179457042366,0.006157960952259598
L25H22,-0.00010204315185546875,0.00047575099306413905,0.0005777941449196077
L25H23,0.0001651763916015625,-0.0003352051149704494,0.0005003815065720118
L25H24,-0.000267791748046875,-0.0004672428171033971,0.00019945106905652207
L25H25,0.02682838439941406,0.01135092485928908,0.015477459540124982
L25H26,-0.10537872314453126,-0.10911043041851372,0.0037317072739824625
L25H27,0.00018138885498046874,0.0002168667771911714,3.547792221070267e-05
L25H28,0.00084381103515625,0.0005006913685065229,0.0003431196666497271
L25H29,0.0006376266479492188,2.5761633514775896e-05,0.0006118650144344429
L25H30,0.0023084640502929687,0.004116518702358007,0.0018080546520650386
L25H31,-0.004146003723144531,-0.004836442819214426,0.0006904390960698953
L26H0,-0.00028438568115234374,-0.00018468804555595852,9.969763559638522e-05
L26H1,0.00026988983154296875,-0.00014392206921911565,0.00041381190076208443
L26H2,-0.000778961181640625,-4.647547575586941e-05,0.0007324857058847555
L26H3,-0.0005245208740234375,-0.00024669454633112763,0.00027782632769230987
L26H4,0.009578657150268555,0.043678540916880594,0.034099883766612035
L26H5,0.016926383972167967,0.014914245257386938,0.0020121387147810296
L26H6,5.245208740234375e-05,-0.0005249319143331377,0.0005773840017354815
L26H7,0.15386505126953126,0.15212041763588785,0.001744633633643411
L26H8,0.0008955001831054688,0.000531670178497734,0.00036383000460773476
L26H9,-0.0006540298461914062,-0.0005804495776828844,7.35802685085218e-05
L26H10,7.05718994140625e-05,0.00010492155925021507,3.4349659836152574e-05
L26H11,0.0018727302551269532,0.0013998222893860657,0.0004729079657408875
L26H12,0.0026769638061523438,0.0040192115644458685,0.0013422477582935247
L26H13,-0.023124551773071288,-0.019214086537249386,0.003910465235821902
L26H14,-0.005122184753417969,-0.0036299950443208218,0.001492189709097147
L26H15,-0.0037723541259765624,-0.003674894303549081,9.745982242748141e-05
L26H16,-0.002828025817871094,-0.002944445062894374,0.0001164192450232803
L26H17,0.0027762413024902343,0.003645985417824704,0.0008697441153344698
L26H18,-0.002533245086669922,-0.002582968684146181,4.972359747625879e-05
L26H19,-0.018882942199707032,-0.017561665485845878,0.001321276713861154
L26H20,-0.005633354187011719,-0.005679477579542435,4.612339253071661e-05
L26H21,0.0027322769165039062,0.009442889771889895,0.006710612855385989
L26H22,-0.002968025207519531,-0.0022324004210531713,0.0007356247864663597
L26H23,-0.43740090131759646,-0.4473389704944566,0.009938069176860131
L26H24,2.956390380859375e-05,-0.000241544189339038,0.00027110809314763175
L26H25,-0.0009279251098632812,1.9604365479608533e-05,0.0009475294753428897
L26H26,0.006935501098632812,0.00737408273271285,0.000438581634080038
L26H27,-0.00015497207641601562,-9.856494907580781e-05,5.640712734020781e-05
L26H28,-0.0007062911987304688,-0.001118566977675073,0.00041227577894460416
L26H29,-0.0006870269775390625,-0.0009399237860634457,0.00025289680852438325
L26H30,-0.0014965057373046875,-0.0007464749382052105,0.0007500307990994771
L26H31,0.008524322509765625,0.00927011194289662,0.0007457894331309948
L27H0,0.0027141571044921875,0.00320191976861679,0.0004877626641246026
L27H1,-0.023669624328613283,-0.02378790373040829,0.0001182794017950059
L27H2,0.004041481018066406,0.002648675740783801,0.0013928052772826053
L27H3,0.0007611274719238281,-0.00014946336168577545,0.0009105908336096036
L27H4,0.00031795501708984373,2.2020653977961048e-05,0.00029593436311188266
L27H5,-0.0003749847412109375,0.00010071175129269249,0.00047569649250362995
L27H6,3.221560478210449,2.714201934915036,0.5073585432954131
L27H7,-0.0003864288330078125,-0.0002677672331628855,0.00011866159984492698
L27H8,0.002495574951171875,0.0017529900884255766,0.0007425848627462986
L27H9,0.07863707542419433,0.07924044834217056,0.0006033729179762276
L27H10,0.00418853759765625,0.005089112397399731,0.000900574799743481
L27H11,-0.0008539199829101562,-0.00030601501121054755,0.0005479049716996087
L27H12,-0.0008432388305664063,-0.0007135471809306182,0.00012969164963578812
L27H13,0.0004993438720703125,0.0004236368378769839,7.570703419332861e-05
L27H14,0.0019329071044921875,0.0024800676212180404,0.000547160516725853
L27H15,0.009501838684082031,0.010167270043166355,0.0006654313590843241
L27H16,-0.000530242919921875,5.017756629968062e-05,0.0005804204862215556
L27H17,0.0001827239990234375,2.4044936253631022e-05,0.00015867906276980647
L27H18,0.00013065338134765625,0.0008056128863245249,0.0006749595049768686
L27H19,-7.89642333984375e-05,-0.00039547059786855244,0.00031650636447011493
L27H20,0.00314788818359375,0.0032553543118410745,0.00010746612824732429
L27H21,-0.007463598251342773,-0.005526638892479241,0.001936959358863532
L27H22,0.013273239135742188,0.008849512238884926,0.004423726896857261
L27H23,-0.0015672683715820313,-0.0018007081875111909,0.00023343981592915952
L27H24,-0.0009805679321289063,-0.0004656433447962627,0.0005149245873326436
L27H25,0.002944755554199219,0.002602572682371829,0.00034218287182739013
L27H26,-0.0017887115478515624,-0.0014460212027188391,0.0003426903451327233
L27H27,-0.0012500762939453125,-0.0012498850523115835,1.9124163372894777e-07
L27H28,0.0001140594482421875,3.628562062658602e-05,7.777382761560147e-05
L27H29,-0.023686552047729494,-0.02426398964016698,0.000577437592437488
L27H30,-0.0007459640502929688,-0.000630658442969434,0.00011530560732353479
L27H31,0.009778261184692383,0.010393978530919412,0.0006157173462270297
L28H0,-0.0001220703125,-0.0001483872576500289,2.6316945150028903e-05
L28H1,-0.000409698486328125,-9.391515777679161e-06,0.00040030697055044585
L28H2,-0.0024053573608398436,-0.0022053654298360924,0.00019999193100375115
L28H3,0.004320335388183594,0.004981298482744023,0.0006609630945604295
L28H4,0.0037298202514648438,0.0038432097404438536,0.00011338948897900982
L28H5,0.01869544982910156,0.021675295942259254,0.002979846113157693
L28H6,-3.376007080078125e-05,0.00021638584803440608,0.0002501459188351873
L28H7,-0.0002635955810546875,1.4696837388328276e-05,0.0002782924184430158
L28H8,0.0008419036865234375,0.0008139810233842582,2.7922663139179306e-05
L28H9,-0.00099639892578125,-0.000589277467224747,0.00040712145855650297
L28H10,0.001201629638671875,0.0007529617018008139,0.0004486679368710611
L28H11,-0.032132625579833984,-0.02469612201093696,0.007436503568897024
L28H12,-0.014910435676574707,-0.004724696080666035,0.010185739595908672
L28H13,0.004168319702148438,0.004950912607455393,0.0007825929053069556
L28H14,-0.0017190933227539062,-0.0015044544586999109,0.0002146388640539953
L28H15,-0.002044391632080078,-0.002091899975494016,4.750834341393784e-05
L28H16,-0.000202178955078125,-0.00013861023307981668,6.356872199830832e-05
L28H17,0.00028095245361328127,-1.8760653529170667e-05,0.00029971310714245193
L28H18,-0.018024659156799315,-0.019576746536768042,0.0015520873799687272
L28H19,-0.0010952711105346679,-0.0006845942552899942,0.0004106768552446737
L28H20,0.0008882522583007812,0.0012241013173479587,0.00033584905904717746
L28H21,0.0003971099853515625,0.0006486778565886198,0.0002515678712370573
L28H22,0.004971122741699219,0.005179237869015196,0.00020811512731597724
L28H23,0.009451866149902344,0.011829473328543828,0.002377607178641484
L28H24,0.0008609771728515625,0.001560472721757833,0.0006994955489062705
L28H25,0.0005218505859375,0.0002107059497575392,0.00031114463617996083
L28H26,-0.005521202087402343,-0.0050114712590584535,0.0005097308283438899
L28H27,0.060353660583496095,0.05880438176973257,0.001549278813763523
L28H28,-0.017309188842773438,-0.013468019268475472,0.0038411695742979653
L28H29,0.00045223236083984374,0.0004306544826249592,2.157787821488455e-05
L28H30,0.0012502670288085938,0.0010660086089046672,0.0001842584199039266
L28H31,-0.0009151458740234375,0.0004995079718355556,0.0014146538458589932
L29H0,0.00021343231201171876,0.0005026573868235573,0.0002892250748118386
L29H1,-0.0015226364135742187,-0.0006062282562197651,0.0009164081573544535
L29H2,-7.305145263671874e-05,-0.00039727672810840886,0.0003242252754716901
L29H3,-0.00843048095703125,-0.008208508159441408,0.00022197279758984223
L29H4,0.002153778076171875,0.002459460344107356,0.0003056822679354809
L29H5,0.0012933731079101563,0.0016576663947489578,0.00036429328683880153
L29H6,0.0012174606323242187,0.0019617323014244903,0.0007442716691002716
L29H7,-0.0013204574584960937,-0.0006133846469310811,0.0007070728115650126
L29H8,-0.00047435760498046873,-0.00029046574145468184,0.0001838918635257869
L29H9,0.012558746337890624,0.012424527705297806,0.0001342186325928186
L29H10,-0.0002635955810546875,-0.000656692951451987,0.00039309737039729955
L29H11,-0.011828804016113281,-0.011744075448950753,8.472856716252794e-05
L29H12,-0.00026073455810546873,-7.497848910134052e-05,0.0001857560690041282
L29H13,0.004295825958251953,0.004514854861190543,0.0002190289029385898
L29H14,0.007311630249023438,0.007186393734446028,0.00012523651457740925
L29H15,0.00017375946044921874,0.00028923941863467917,0.00011547995818546043
L29H16,0.00046911239624023435,0.0008090983290458098,0.0003399859328055754
L29H17,0.014042472839355469,0.015921921591507272,0.0018794487521518032
L29H18,-5.245208740234375e-05,0.0002671838956302963,0.00031963598303264007
L29H19,0.001126241683959961,0.0009505816793534905,0.0001756600046064705
L29H20,-0.00031604766845703123,-0.00019096083206022741,0.00012508683639680381
L29H21,0.0007429122924804688,0.0011448414588812739,0.0004019291664008051
L29H22,-6.7138671875e-05,-7.310410037462134e-05,5.965428499621339e-06
L29H23,0.0030004501342773436,0.0029981971194501965,2.253014827147126e-06
L29H24,0.00034074783325195314,0.0006705340070766397,0.00032978617382468657
L29H25,-0.0005924224853515625,1.7301711159234402e-05,0.000609724196510797
L29H26,-0.0019008636474609375,-0.0019021712316316553,1.307584170717746e-06
L29H27,-0.0005765914916992188,5.404063267633319e-05,0.000630632124375552
L29H28,0.00042629241943359375,0.000165728795400355,0.0002605636240332387
L29H29,0.002695178985595703,0.0028793292454793117,0.00018415025988360867
L29H30,-0.0006448745727539063,-0.00035674252430908384,0.00028813204844482245
L29H31,-0.000205230712890625,-0.0001772241565049626,2.8006556385662385e-05
L30H0,-0.018023109436035155,-0.01680135683855042,0.0012217525974847349
L30H1,-0.000200653076171875,-0.000326324492925778,0.000125671416753903
L30H2,-0.0009744644165039062,-0.0006933092903636861,0.00028115512614022007
L30H3,-0.005191898345947266,-0.004176065753563307,0.001015832592383959
L30H4,0.022009944915771483,0.02183314473950304,0.00017680017626844208
L30H5,0.10763778686523437,0.12007390757789835,0.012436120712663978
L30H6,-0.005237770080566406,-0.004020481460611336,0.0012172886199550703
L30H7,0.008068084716796875,0.008702663330041105,0.0006345786132442299
L30H8,-0.21457262039184571,-0.21457470958121122,2.089189365506172e-06
L30H9,-0.09557075500488281,-0.09432569014606998,0.0012450648588128305
L30H10,0.003595924377441406,0.003929501587117556,0.00033357720967614997
L30H11,0.00029468536376953125,-5.9491291540325617e-05,0.0003541766553098569
L30H12,0.014768218994140625,0.013933510016067885,0.0008347089780727408
L30H13,0.6981149673461914,0.7402803154662252,0.04216534812003381
L30H14,0.005944538116455078,0.00532357778865844,0.0006209603277966382
L30H15,-0.0005064010620117188,-1.4093084428168367e-05,0.0004923079775835503
L30H16,-0.004018592834472656,-0.004428483898664126,0.00040989106419146975
L30H17,0.0017688751220703125,0.0021031054133345607,0.0003342302912642482
L30H18,-1.1451318740844727,-1.13006628183648,0.015065592247992754
L30H19,-0.002342414855957031,-0.0021977191881887848,0.00014469566776824632
L30H20,-0.0005201339721679687,-0.0003696072024467867,0.00015052676972118203
L30H21,0.00037384033203125,0.00015236835897667334,0.00022147197305457666
L30H22,-0.002688026428222656,-0.002776269254809449,8.824282658679303e-05
L30H23,-3.032684326171875e-05,0.00010070779226225567,0.00013103463552397444
L30H24,0.0002185821533203125,-9.82794248557184e-05,0.0003168615781760309
L30H25,0.018197250366210938,0.01855158365215175,0.00035433328594081104
L30H26,0.0050140380859375,0.004839485404954757,0.00017455268098274298
L30H27,-0.00027103424072265624,-6.413881455955562e-05,0.00020689542616310062
L30H28,-0.00042324066162109376,5.842600648975349e-05,0.00048166666811084725
L30H29,-0.000524139404296875,-0.00032440331196994523,0.0001997360923269298
L30H30,0.002015495300292969,0.0021099861434777266,9.449084318475772e-05
L30H31,-0.006425666809082031,-0.006112502378528006,0.00031316443055402505
L31H0,0.002449512481689453,0.0029468919150531293,0.0004973794333636762
L31H1,-0.006552219390869141,-0.005852429146762006,0.0006997902441071343
L31H2,-0.0005975723266601563,0.00015757167043375375,0.00075514399709391
L31H3,0.005768013000488281,0.006277510047948453,0.0005094970474601723
L31H4,-0.0007085800170898438,-0.00047304841646109705,0.0002355316006287467
L31H5,-0.0014362335205078125,-0.001027751894434914,0.0004084816260728984
L31H6,-0.0001628875732421875,0.00046586583885073197,0.0006287534120929195
L31H7,-0.0906141757965088,-0.0897633657354163,0.0008508100610924996
L31H8,-0.005111598968505859,-0.0047866023247479465,0.00032499664375791257
L31H9,0.03293285369873047,0.033465385995805265,0.0005325322970747975
L31H10,0.01573190689086914,0.016146600706269963,0.00041469381540082395
L31H11,-0.0013227462768554688,-0.0008246454992331565,0.0004981007776223123
L31H12,1.506805419921875e-05,0.00026815195014933123,0.00025308389595011247
L31H13,-0.0046024322509765625,-0.0040687965745746625,0.0005336356764019
L31H14,-0.002389335632324219,-0.002142347902190522,0.0002469877301336967
L31H15,-0.0009601593017578125,-0.00102000637416495,5.98470724071376e-05
L31H16,-0.0034070968627929687,-0.002929294132627547,0.0004778027301654219
L31H17,0.0016384124755859375,0.002228041073976783,0.0005896285983908456
L31H18,-0.000127410888671875,-2.8877949807792903e-05,9.85329388640821e-05
L31H19,0.0004119873046875,0.00040407626729574984,7.911037391750164e-06
L31H20,0.026702690124511718,0.027525657799560576,0.0008229676750488579
L31H21,-0.00011539459228515625,-3.549615212250501e-06,0.00011184497707290575
L31H22,-0.000237274169921875,-8.401039267482701e-05,0.000153263777247048
L31H23,1.9073486328125e-06,0.0004720193974208087,0.0004701120487879962
L31H24,-0.000814056396484375,-0.0002550289153077756,0.0005590274811765994
L31H25,-0.0012076377868652343,-0.0010534762492170557,0.00015416153764817868
L31H26,9.136199951171875e-05,6.24281743512256e-05,2.8933825160493146e-05
L31H27,-0.04874858856201172,-0.04810075573914219,0.0006478328228695304
L31H28,-0.007463645935058594,-0.007353288898593746,0.0001103570364648478
L31H29,0.0012348175048828125,0.0012758426775690169,4.10251726862044e-05
L31H30,-0.00010204315185546875,-0.0001237449556356296,2.170180378016084e-05
L31H31,-4.367828369140625e-05,2.8520485284388996e-05,7.219876897579525e-05
