config_id,direction,family,effect,shared_prefix
426:query_sentence:head:594:K,noise,196,-0.10595703125,False
426:query_sentence:head:594:K,noise,198,-0.1771240234375,False
426:query_sentence:head:594:K,restore,0,-0.1005859375,False
426:query_sentence:head:594:K,restore,2,-0.0149688720703125,False
426:query_sentence:head:594:K,restore,4,-0.025665283203125,False
426:query_sentence:head:594:K,restore,6,-0.1409912109375,False
426:query_sentence:head:594:K,restore,8,-0.0518798828125,False
426:query_sentence:head:594:K,restore,12,-0.112213134765625,False
426:query_sentence:head:594:K,restore,14,-0.12188720703125,False
426:query_sentence:head:594:K,restore,16,-0.074462890625,False
426:query_sentence:head:594:K,restore,20,-0.08868408203125,False
426:query_sentence:head:594:K,restore,24,-0.21710205078125,False
426:query_sentence:head:594:K,restore,26,-0.01849365234375,False
426:query_sentence:head:594:K,restore,28,-0.0352783203125,False
426:query_sentence:head:594:K,restore,30,-0.20703125,False
426:query_sentence:head:594:K,restore,32,-0.21612548828125,False
426:query_sentence:head:594:K,restore,34,0.007568359375,False
426:query_sentence:head:594:K,restore,36,-0.11102294921875,False
426:query_sentence:head:594:K,restore,38,-0.07421875,False
426:query_sentence:head:594:K,restore,40,-0.04595947265625,False
426:query_sentence:head:594:K,restore,44,-0.06524658203125,False
426:query_sentence:head:594:K,restore,46,-0.1105194091796875,False
426:query_sentence:head:594:K,restore,48,0.0167236328125,False
426:query_sentence:head:594:K,restore,50,-0.1282958984375,False
426:query_sentence:head:594:K,restore,52,0.00470733642578125,False
426:query_sentence:head:594:K,restore,54,-0.2271728515625,False
426:query_sentence:head:594:K,restore,56,-0.1740570068359375,False
426:query_sentence:head:594:K,restore,58,-0.0701904296875,False
426:query_sentence:head:594:K,restore,60,-0.0841064453125,False
426:query_sentence:head:594:K,restore,62,-0.1794586181640625,False
