layer,head,fact_block,position,distance,evals,qk_passes,scored,families,frequency,strength_first,strength_last
27,18,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,18,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,18,test,test_other,previous,2136,0,0,0,0.0,,
27,18,test,test_other,self,2136,0,0,0,0.0,,
27,19,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,19,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,19,demo,demo,previous,8544,0,0,0,0.0,,
27,19,demo,demo,self,8544,0,0,0,0.0,,
27,19,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
27,19,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,19,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,19,test,test_other,previous,2136,0,0,0,0.0,,
27,19,test,test_other,self,2136,0,0,0,0.0,,
27,20,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,20,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,20,demo,demo,previous,8544,0,0,0,0.0,,
27,20,demo,demo,self,8544,0,0,0,0.0,,
27,20,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
27,20,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,20,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,20,test,test_other,previous,2136,0,0,0,0.0,,
27,20,test,test_other,self,2136,0,0,0,0.0,,
27,21,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,21,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,21,demo,demo,previous,8544,0,0,0,0.0,,
27,21,demo,demo,self,8544,60,60,10,0.007022471910112359,0.10646621137857437,0.17225289344787598
27,21,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
27,21,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,21,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,21,test,test_other,previous,2136,0,0,0,0.0,,
27,21,test,test_other,self,2136,0,0,0,0.0,,
27,22,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,22,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,22,demo,demo,previous,8544,0,0,0,0.0,,
27,22,demo,demo,self,8544,0,0,0,0.0,,
27,22,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
27,22,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,22,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,22,test,test_other,previous,2136,0,0,0,0.0,,
27,22,test,test_other,self,2136,0,0,0,0.0,,
27,23,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,23,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,23,demo,demo,previous,8544,636,636,89,0.07443820224719101,0.014067125770280946,0.03781272778463251
27,23,demo,demo,self,8544,0,0,0,0.0,,
27,23,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
27,23,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,23,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,23,test,test_other,previous,2136,533,533,89,0.2495318352059925,0.007806446081648562,0.03212116219498231
27,23,test,test_other,self,2136,0,0,0,0.0,,
27,24,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,24,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,24,demo,demo,previous,8544,0,0,0,0.0,,
27,24,demo,demo,self,8544,0,0,0,0.0,,
27,24,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
27,24,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,24,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,24,test,test_other,previous,2136,0,0,0,0.0,,
27,24,test,test_other,self,2136,0,0,0,0.0,,
27,25,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,25,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,25,demo,demo,previous,8544,0,0,0,0.0,,
27,25,demo,demo,self,8544,0,0,0,0.0,,
27,25,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
27,25,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,25,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,25,test,test_other,previous,2136,0,0,0,0.0,,
27,25,test,test_other,self,2136,0,0,0,0.0,,
27,26,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,26,demo,demo,distance_ge_2,1000158,12,12,2,1.1998104299520676e-05,0.0559626171986262,0.019211406509081524
27,26,demo,demo,previous,8544,0,0,0,0.0,,
27,26,demo,demo,self,8544,132,132,21,0.01544943820224719,0.005252792786147135,0.0605114437710268
27,26,demo,test_other,distance_ge_2,451008,15,15,6,3.325883354618987e-05,0.010676745682333906,0.08558950535953044
27,26,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,26,test,test_other,distance_ge_2,57551,2,2,2,3.475178537297354e-05,0.002455836394801736,0.0025879666209220886
27,26,test,test_other,previous,2136,0,0,0,0.0,,
27,26,test,test_other,self,2136,52,52,23,0.024344569288389514,0.011853005187451625,0.020562651390299343
27,27,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,27,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,27,demo,demo,previous,8544,0,0,0,0.0,,
27,27,demo,demo,self,8544,0,0,0,0.0,,
27,27,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
27,27,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,27,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,27,test,test_other,previous,2136,0,0,0,0.0,,
27,27,test,test_other,self,2136,0,0,0,0.0,,
27,28,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,28,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,28,demo,demo,previous,8544,0,0,0,0.0,,
27,28,demo,demo,self,8544,0,0,0,0.0,,
27,28,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
27,28,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,28,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,28,test,test_other,previous,2136,0,0,0,0.0,,
27,28,test,test_other,self,2136,0,0,0,0.0,,
27,29,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,29,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,29,demo,demo,previous,8544,0,0,0,0.0,,
27,29,demo,demo,self,8544,0,0,0,0.0,,
27,29,demo,test_other,distance_ge_2,451008,3,3,2,6.651766709237974e-06,0.010976928848928461,0.017437861611445744
27,29,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,29,test,test_other,distance_ge_2,57551,31,31,15,0.0005386526732810898,0.009057851305471794,0.021381088742806066
27,29,test,test_other,previous,2136,0,0,0,0.0,,
27,29,test,test_other,self,2136,0,0,0,0.0,,
27,30,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,30,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
27,30,demo,demo,previous,8544,0,0,0,0.0,,
27,30,demo,demo,self,8544,0,0,0,0.0,,
27,30,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
27,30,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,30,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
27,30,test,test_other,previous,2136,0,0,0,0.0,,
27,30,test,test_other,self,2136,0,0,0,0.0,,
27,31,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
27,31,demo,demo,distance_ge_2,1000158,1470,1470,75,0.0014697677766912828,0.03498390825436812,0.01825532167373846
27,31,demo,demo,previous,8544,0,0,0,0.0,,
27,31,demo,demo,self,8544,0,0,0,0.0,,
27,31,demo,test_other,distance_ge_2,451008,227,227,51,0.00050331701433234,0.022682081927860254,0.010639508204278997
27,31,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
27,31,test,test_other,distance_ge_2,57551,4,4,2,6.950357074594707e-05,0.0,0.035420766565948725
27,31,test,test_other,previous,2136,0,0,0,0.0,,
27,31,test,test_other,self,2136,0,0,0,0.0,,
28,0,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,0,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,0,demo,demo,previous,8544,0,0,0,0.0,,
28,0,demo,demo,self,8544,0,0,0,0.0,,
28,0,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,0,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,0,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,0,test,test_other,previous,2136,0,0,0,0.0,,
28,0,test,test_other,self,2136,0,0,0,0.0,,
28,1,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,1,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,1,demo,demo,previous,8544,0,0,0,0.0,,
28,1,demo,demo,self,8544,0,0,0,0.0,,
28,1,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,1,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,1,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,1,test,test_other,previous,2136,0,0,0,0.0,,
28,1,test,test_other,self,2136,0,0,0,0.0,,
28,2,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,2,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,2,demo,demo,previous,8544,0,0,0,0.0,,
28,2,demo,demo,self,8544,0,0,0,0.0,,
28,2,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,2,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,2,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,2,test,test_other,previous,2136,0,0,0,0.0,,
28,2,test,test_other,self,2136,0,0,0,0.0,,
28,3,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,3,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,3,demo,demo,previous,8544,0,0,0,0.0,,
28,3,demo,demo,self,8544,0,0,0,0.0,,
28,3,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,3,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,3,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,3,test,test_other,previous,2136,0,0,0,0.0,,
28,3,test,test_other,self,2136,0,0,0,0.0,,
28,4,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,4,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,4,demo,demo,previous,8544,0,0,0,0.0,,
28,4,demo,demo,self,8544,0,0,0,0.0,,
28,4,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,4,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,4,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,4,test,test_other,previous,2136,0,0,0,0.0,,
28,4,test,test_other,self,2136,0,0,0,0.0,,
28,5,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,5,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,5,demo,demo,previous,8544,0,0,0,0.0,,
28,5,demo,demo,self,8544,0,0,0,0.0,,
28,5,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,5,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,5,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,5,test,test_other,previous,2136,0,0,0,0.0,,
28,5,test,test_other,self,2136,0,0,0,0.0,,
28,6,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,6,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,6,demo,demo,previous,8544,0,0,0,0.0,,
28,6,demo,demo,self,8544,0,0,0,0.0,,
28,6,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,6,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,6,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,6,test,test_other,previous,2136,0,0,0,0.0,,
28,6,test,test_other,self,2136,0,0,0,0.0,,
28,7,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,7,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,7,demo,demo,previous,8544,0,0,0,0.0,,
28,7,demo,demo,self,8544,0,0,0,0.0,,
28,7,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,7,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,7,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,7,test,test_other,previous,2136,0,0,0,0.0,,
28,7,test,test_other,self,2136,0,0,0,0.0,,
28,8,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,8,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,8,demo,demo,previous,8544,0,0,0,0.0,,
28,8,demo,demo,self,8544,0,0,0,0.0,,
28,8,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,8,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,8,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,8,test,test_other,previous,2136,0,0,0,0.0,,
28,8,test,test_other,self,2136,0,0,0,0.0,,
28,9,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,9,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,9,demo,demo,previous,8544,0,0,0,0.0,,
28,9,demo,demo,self,8544,0,0,0,0.0,,
28,9,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,9,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,9,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,9,test,test_other,previous,2136,0,0,0,0.0,,
28,9,test,test_other,self,2136,0,0,0,0.0,,
28,10,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,10,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,10,demo,demo,previous,8544,0,0,0,0.0,,
28,10,demo,demo,self,8544,0,0,0,0.0,,
28,10,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,10,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,10,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,10,test,test_other,previous,2136,0,0,0,0.0,,
28,10,test,test_other,self,2136,0,0,0,0.0,,
28,11,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,11,demo,demo,distance_ge_2,1000158,132,132,19,0.00013197914729472745,0.0011858521734900546,0.028740118257701397
28,11,demo,demo,previous,8544,0,0,0,0.0,,
28,11,demo,demo,self,8544,0,0,0,0.0,,
28,11,demo,test_other,distance_ge_2,451008,11,11,5,2.4389811267205903e-05,0.011510524856434627,0.023278989575125954
28,11,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,11,test,test_other,distance_ge_2,57551,79,79,42,0.0013726955222324547,0.0035689464421011508,0.01779518852414139
28,11,test,test_other,previous,2136,0,0,0,0.0,,
28,11,test,test_other,self,2136,0,0,0,0.0,,
28,12,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,12,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,12,demo,demo,previous,8544,0,0,0,0.0,,
28,12,demo,demo,self,8544,0,0,0,0.0,,
28,12,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,12,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,12,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,12,test,test_other,previous,2136,0,0,0,0.0,,
28,12,test,test_other,self,2136,0,0,0,0.0,,
28,13,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,13,demo,demo,distance_ge_2,1000158,102,102,10,0.00010198388654592574,0.010026168242535171,0.0
28,13,demo,demo,previous,8544,0,0,0,0.0,,
28,13,demo,demo,self,8544,0,0,0,0.0,,
28,13,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,13,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,13,test,test_other,distance_ge_2,57551,30,30,5,0.000521276780594603,0.007522625258813301,0.017167527119939525
28,13,test,test_other,previous,2136,0,0,0,0.0,,
28,13,test,test_other,self,2136,0,0,0,0.0,,
28,14,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,14,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,14,demo,demo,previous,8544,0,0,0,0.0,,
28,14,demo,demo,self,8544,0,0,0,0.0,,
28,14,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,14,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,14,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,14,test,test_other,previous,2136,0,0,0,0.0,,
28,14,test,test_other,self,2136,0,0,0,0.0,,
28,15,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,15,demo,demo,distance_ge_2,1000158,348,348,16,0.0003479450246860996,0.0342440357489977,0.007107817080144867
28,15,demo,demo,previous,8544,0,0,0,0.0,,
28,15,demo,demo,self,8544,0,0,0,0.0,,
28,15,demo,test_other,distance_ge_2,451008,25,25,5,5.543138924364978e-05,0.03302505813539028,0.007187816239893436
28,15,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,15,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,15,test,test_other,previous,2136,0,0,0,0.0,,
28,15,test,test_other,self,2136,0,0,0,0.0,,
28,16,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,16,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,16,demo,demo,previous,8544,0,0,0,0.0,,
28,16,demo,demo,self,8544,0,0,0,0.0,,
28,16,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,16,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,16,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,16,test,test_other,previous,2136,0,0,0,0.0,,
28,16,test,test_other,self,2136,0,0,0,0.0,,
28,17,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,17,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,17,demo,demo,previous,8544,0,0,0,0.0,,
28,17,demo,demo,self,8544,0,0,0,0.0,,
28,17,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,17,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,17,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,17,test,test_other,previous,2136,0,0,0,0.0,,
28,17,test,test_other,self,2136,0,0,0,0.0,,
28,18,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,18,demo,demo,distance_ge_2,1000158,12,12,2,1.1998104299520676e-05,0.020601002499461174,0.005635921843349934
28,18,demo,demo,previous,8544,0,0,0,0.0,,
28,18,demo,demo,self,8544,0,0,0,0.0,,
28,18,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,18,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,18,test,test_other,distance_ge_2,57551,2,2,1,3.475178537297354e-05,0.0,0.010517876595258713
28,18,test,test_other,previous,2136,0,0,0,0.0,,
28,18,test,test_other,self,2136,0,0,0,0.0,,
28,19,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,19,demo,demo,distance_ge_2,1000158,60,60,10,5.999052149760338e-05,0.06080926358699799,0.3052364319562912
28,19,demo,demo,previous,8544,0,0,0,0.0,,
28,19,demo,demo,self,8544,0,0,0,0.0,,
28,19,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,19,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,19,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,19,test,test_other,previous,2136,0,0,0,0.0,,
28,19,test,test_other,self,2136,0,0,0,0.0,,
28,20,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,20,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,20,demo,demo,previous,8544,0,0,0,0.0,,
28,20,demo,demo,self,8544,0,0,0,0.0,,
28,20,demo,test_other,distance_ge_2,451008,1,1,1,2.2172555697459912e-06,0.0,0.0
28,20,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,20,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,20,test,test_other,previous,2136,0,0,0,0.0,,
28,20,test,test_other,self,2136,0,0,0,0.0,,
28,21,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,21,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,21,demo,demo,previous,8544,0,0,0,0.0,,
28,21,demo,demo,self,8544,24,24,3,0.0028089887640449437,0.1395709402859211,0.024018840864300728
28,21,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,21,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,21,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,21,test,test_other,previous,2136,0,0,0,0.0,,
28,21,test,test_other,self,2136,0,0,0,0.0,,
28,22,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,22,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,22,demo,demo,previous,8544,0,0,0,0.0,,
28,22,demo,demo,self,8544,0,0,0,0.0,,
28,22,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,22,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,22,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,22,test,test_other,previous,2136,0,0,0,0.0,,
28,22,test,test_other,self,2136,0,0,0,0.0,,
28,23,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,23,demo,demo,distance_ge_2,1000158,144,144,13,0.00014397725159424811,0.0062748749235955375,0.005186156835407019
28,23,demo,demo,previous,8544,72,72,12,0.008426966292134831,0.0,0.045471712584710784
28,23,demo,demo,self,8544,0,0,0,0.0,,
28,23,demo,test_other,distance_ge_2,451008,13,13,7,2.8824322406697887e-05,0.02581715376044695,0.021750875247212555
28,23,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,23,test,test_other,distance_ge_2,57551,4,4,3,6.950357074594707e-05,0.012809173436835408,0.009191539138555527
28,23,test,test_other,previous,2136,0,0,0,0.0,,
28,23,test,test_other,self,2136,0,0,0,0.0,,
28,24,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,24,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,24,demo,demo,previous,8544,0,0,0,0.0,,
28,24,demo,demo,self,8544,150,150,25,0.0175561797752809,0.06768007308244706,0.21910546828992664
28,24,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,24,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,24,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,24,test,test_other,previous,2136,0,0,0,0.0,,
28,24,test,test_other,self,2136,7,7,3,0.0032771535580524347,0.03319179160254342,0.009683389283184494
28,25,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,25,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,25,demo,demo,previous,8544,0,0,0,0.0,,
28,25,demo,demo,self,8544,0,0,0,0.0,,
28,25,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,25,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,25,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,25,test,test_other,previous,2136,0,0,0,0.0,,
28,25,test,test_other,self,2136,0,0,0,0.0,,
28,26,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,26,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,26,demo,demo,previous,8544,0,0,0,0.0,,
28,26,demo,demo,self,8544,0,0,0,0.0,,
28,26,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,26,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,26,test,test_other,distance_ge_2,57551,2,2,2,3.475178537297354e-05,0.0,0.0346608841791749
28,26,test,test_other,previous,2136,0,0,0,0.0,,
28,26,test,test_other,self,2136,0,0,0,0.0,,
28,27,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,27,demo,demo,distance_ge_2,1000158,66,66,11,6.598957364736372e-05,0.005875559693033045,0.001371770165860653
28,27,demo,demo,previous,8544,12,12,2,0.0014044943820224719,0.0,0.009326414205133915
28,27,demo,demo,self,8544,0,0,0,0.0,,
28,27,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,27,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,27,test,test_other,distance_ge_2,57551,2,2,2,3.475178537297354e-05,0.0,0.0
28,27,test,test_other,previous,2136,0,0,0,0.0,,
28,27,test,test_other,self,2136,0,0,0,0.0,,
28,28,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,28,demo,demo,distance_ge_2,1000158,798,798,44,0.000797873935918125,0.013205784735069108,0.038624324189279614
28,28,demo,demo,previous,8544,12,12,2,0.0014044943820224719,0.018074296414852142,0.1515900194644928
28,28,demo,demo,self,8544,0,0,0,0.0,,
28,28,demo,test_other,distance_ge_2,451008,86,86,13,0.00019068397899815525,0.0016999371393128884,0.03208309392509765
28,28,test,answer_prediction,distance_ge_2,2136,1,1,1,0.00046816479400749064,0.0,0.02048383839428425
28,28,test,test_other,distance_ge_2,57551,9,9,5,0.00015638303417838092,0.0026110163720053,0.03054235143483513
28,28,test,test_other,previous,2136,7,7,2,0.0032771535580524347,0.004470733072334302,0.0179991147347859
28,28,test,test_other,self,2136,0,0,0,0.0,,
28,29,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,29,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,29,demo,demo,previous,8544,0,0,0,0.0,,
28,29,demo,demo,self,8544,0,0,0,0.0,,
28,29,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,29,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,29,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,29,test,test_other,previous,2136,0,0,0,0.0,,
28,29,test,test_other,self,2136,0,0,0,0.0,,
28,30,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,30,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,30,demo,demo,previous,8544,0,0,0,0.0,,
28,30,demo,demo,self,8544,0,0,0,0.0,,
28,30,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,30,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,30,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,30,test,test_other,previous,2136,0,0,0,0.0,,
28,30,test,test_other,self,2136,0,0,0,0.0,,
28,31,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
28,31,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
28,31,demo,demo,previous,8544,0,0,0,0.0,,
28,31,demo,demo,self,8544,0,0,0,0.0,,
28,31,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
28,31,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
28,31,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
28,31,test,test_other,previous,2136,0,0,0,0.0,,
28,31,test,test_other,self,2136,0,0,0,0.0,,
29,0,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
29,0,demo,demo,distance_ge_2,1000158,12,12,2,1.1998104299520676e-05,0.017470190301537514,0.004366708304587519
29,0,demo,demo,previous,8544,0,0,0,0.0,,
29,0,demo,demo,self,8544,0,0,0,0.0,,
29,0,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
