config_id,family,noise,restore,extension_priority,source,site,receiver,channel,mediators,live_heads,bidirectional_mean,same_sign
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,160,0.4707026481628418,0.312408447265625,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.3915555477142334,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,162,0.4287109375,0.0460205078125,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.23736572265625,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,166,0.22625732421875,0.14068603515625,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.1834716796875,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,168,0.112548828125,0.0506591796875,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.08160400390625,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,170,0.31109619140625,0.1207275390625,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.215911865234375,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,172,0.13037109375,0.23486328125,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.1826171875,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,174,-0.01025390625,0.013671875,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.001708984375,False
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,176,0.237060546875,0.162506103515625,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.1997833251953125,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,178,0.17314910888671875,0.1983642578125,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.18575668334960938,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,180,0.22015380859375,0.08753108978271484,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.15384244918823242,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,182,0.662109375,0.2047119140625,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.43341064453125,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,186,0.41558837890625,0.452301025390625,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.4339447021484375,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,188,0.647003173828125,0.4884033203125,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.5677032470703125,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,192,0.2032470703125,0.17034912109375,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.186798095703125,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,194,0.20440673828125,0.02886962890625,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.11663818359375,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,196,0.18896484375,0.15771484375,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.17333984375,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,198,0.1923828125,0.706787109375,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.4495849609375,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,0,0.1163330078125,0.3291015625,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,0.22271728515625,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,2,1.168365478515625,1.0214080810546875,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,1.0948867797851562,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,4,1.27142333984375,0.58905029296875,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,0.93023681640625,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,6,1.12322998046875,0.8086128234863281,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,0.9659214019775391,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,8,0.25927734375,0.45294189453125,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,0.356109619140625,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,12,2.5786170959472656,1.8740234375,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,2.226320266723633,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,14,1.2064208984375,1.608154296875,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,1.40728759765625,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,16,0.9529266357421875,1.09814453125,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,1.0255355834960938,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,20,2.898287773132324,2.75994873046875,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,2.829118251800537,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,24,3.78729248046875,3.159393310546875,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,3.4733428955078125,True
