layer,head,variant,evals,qk_passes,freq,n_a,strength_first,strength_last,null_tok10,null_random
9,9,reorder,513581,8,1.55769e-05,8,0,0,0,0.0864974
9,10,base,513588,0,0,0,0,0,0,0
9,10,corrupted,513588,0,0,0,0,0,0,0
9,10,reorder,513581,0,0,0,0,0,0,0
9,11,base,513588,1840,0.00358264,1840,0.0185104,0.0113018,0.0209658,0.0252618
9,11,corrupted,513588,1838,0.00357874,1838,0.0187393,0.0113423,0.0209956,0.025049
9,11,reorder,513581,1659,0.00323026,1659,0.0190229,0.0119706,0.0221437,0.0249933
9,12,base,513588,0,0,0,0,0,0,0
9,12,corrupted,513588,0,0,0,0,0,0,0
9,12,reorder,513581,0,0,0,0,0,0,0
9,13,base,513588,0,0,0,0,0,0,0
9,13,corrupted,513588,0,0,0,0,0,0,0
9,13,reorder,513581,0,0,0,0,0,0,0
9,14,base,513588,283,0.000551025,283,0.0703241,0.126419,0.042556,0.0522119
9,14,corrupted,513588,280,0.000545184,280,0.0709552,0.127744,0.0428581,0.0507151
9,14,reorder,513581,287,0.000558821,287,0.0693781,0.125309,0.0419949,0.0538719
9,15,base,513588,0,0,0,0,0,0,0
9,15,corrupted,513588,0,0,0,0,0,0,0
9,15,reorder,513581,0,0,0,0,0,0,0
9,16,base,513588,396,0.000771046,396,0.0191408,0.0357962,0.0208855,0.0219602
9,16,corrupted,513588,397,0.000772993,397,0.0190663,0.036081,0.020836,0.0221631
9,16,reorder,513581,675,0.0013143,675,0.0141641,0.0298081,0.0164709,0.0183767
9,17,base,513588,27,5.25713e-05,27,0.197864,0.238096,0.00488373,0.0732761
9,17,corrupted,513588,27,5.25713e-05,27,0.199844,0.239133,0.00488373,0.0741256
9,17,reorder,513581,51,9.93027e-05,51,0.10964,0.135243,0.00688315,0.031584
9,18,base,513588,138,0.000268698,138,0.00993349,0.0160882,0.0126926,0.0148613
9,18,corrupted,513588,140,0.000272592,140,0.0118741,0.018991,0.0129335,0.0140881
9,18,reorder,513581,96,0.000186923,96,0.00987905,0.0162249,0.0119019,0.0137976
9,19,base,513588,0,0,0,0,0,0,0
9,19,corrupted,513588,0,0,0,0,0,0,0
9,19,reorder,513581,0,0,0,0,0,0,0
9,20,base,513588,0,0,0,0,0,0,0
9,20,corrupted,513588,0,0,0,0,0,0,0
9,20,reorder,513581,0,0,0,0,0,0,0
9,21,base,513588,0,0,0,0,0,0,0
9,21,corrupted,513588,0,0,0,0,0,0,0
9,21,reorder,513581,0,0,0,0,0,0,0
9,22,base,513588,29,5.64655e-05,29,0.369841,0.308626,7.96827e-05,0.0784044
9,22,corrupted,513588,27,5.25713e-05,27,0.396538,0.330529,3.92135e-05,0.08538
9,22,reorder,513581,30,5.84134e-05,30,0.3575,0.298345,4.81827e-05,0.094162
9,23,base,513588,0,0,0,0,0,0,0
9,23,corrupted,513588,0,0,0,0,0,0,0
9,23,reorder,513581,0,0,0,0,0,0,0
9,24,base,513588,292,0.000568549,292,0.0109616,0.0475826,0.0202665,0.0189742
9,24,corrupted,513588,282,0.000549078,282,0.0115368,0.048569,0.021152,0.0194288
9,24,reorder,513581,304,0.000591922,304,0.0111257,0.0455589,0.0217582,0.020434
9,25,base,513588,545,0.00106116,545,0.0205538,0.030121,0.0251585,0.027304
9,25,corrupted,513588,538,0.00104753,538,0.0204017,0.0294793,0.0254175,0.0279557
9,25,reorder,513581,565,0.00110012,565,0.0200802,0.0292366,0.0250514,0.0279039
9,26,base,513588,0,0,0,0,0,0,0
9,26,corrupted,513588,0,0,0,0,0,0,0
9,26,reorder,513581,0,0,0,0,0,0,0
9,27,base,513588,0,0,0,0,0,0,0
9,27,corrupted,513588,0,0,0,0,0,0,0
9,27,reorder,513581,0,0,0,0,0,0,0
9,28,base,513588,0,0,0,0,0,0,0
9,28,corrupted,513588,0,0,0,0,0,0,0
9,28,reorder,513581,0,0,0,0,0,0,0
9,29,base,513588,0,0,0,0,0,0,0
9,29,corrupted,513588,0,0,0,0,0,0,0
9,29,reorder,513581,0,0,0,0,0,0,0
9,30,base,513588,0,0,0,0,0,0,0
9,30,corrupted,513588,0,0,0,0,0,0,0
9,30,reorder,513581,0,0,0,0,0,0,0
9,31,base,513588,0,0,0,0,0,0,0
9,31,corrupted,513588,0,0,0,0,0,0,0
9,31,reorder,513581,0,0,0,0,0,0,0
10,0,base,513588,9,1.75238e-05,9,0.000792533,0.00203149,0.00516343,0.0206876
10,0,corrupted,513588,9,1.75238e-05,9,0.000791218,0.00198031,0.0049862,0.0515908
10,0,reorder,513581,9,1.7524e-05,9,0.000836417,0.00204603,0.00510379,0.0682484
10,1,base,513588,9,1.75238e-05,9,0.00253149,0.10348,0,0.0503815
10,1,corrupted,513588,8,1.55767e-05,8,0,0.116416,0,0.0421272
10,1,reorder,513581,8,1.55769e-05,8,0,0.116416,0,0.0415021
10,2,base,513588,0,0,0,0,0,0,0
10,2,corrupted,513588,0,0,0,0,0,0,0
10,2,reorder,513581,0,0,0,0,0,0,0
10,3,base,513588,0,0,0,0,0,0,0
10,3,corrupted,513588,0,0,0,0,0,0,0
10,3,reorder,513581,0,0,0,0,0,0,0
10,4,base,513588,0,0,0,0,0,0,0
10,4,corrupted,513588,0,0,0,0,0,0,0
10,4,reorder,513581,0,0,0,0,0,0,0
10,5,base,513588,0,0,0,0,0,0,0
10,5,corrupted,513588,0,0,0,0,0,0,0
10,5,reorder,513581,0,0,0,0,0,0,0
10,6,base,513588,0,0,0,0,0,0,0
10,6,corrupted,513588,0,0,0,0,0,0,0
10,6,reorder,513581,0,0,0,0,0,0,0
10,7,base,513588,0,0,0,0,0,0,0
10,7,corrupted,513588,0,0,0,0,0,0,0
10,7,reorder,513581,0,0,0,0,0,0,0
10,8,base,513588,2,3.89417e-06,2,0,0,0.0443407,0.0122982
10,8,corrupted,513588,2,3.89417e-06,2,0,0,0.0443407,0.000949047
10,8,reorder,513581,2,3.89423e-06,2,0,0,0.0443407,0.0657003
10,9,base,513588,1,1.94709e-06,1,0,0.0359954,0.0147372,0.0406703
10,9,corrupted,513588,0,0,0,0,0,0,0
10,9,reorder,513581,0,0,0,0,0,0,0
10,10,base,513588,0,0,0,0,0,0,0
10,10,corrupted,513588,0,0,0,0,0,0,0
10,10,reorder,513581,0,0,0,0,0,0,0
10,11,base,513588,0,0,0,0,0,0,0
10,11,corrupted,513588,0,0,0,0,0,0,0
10,11,reorder,513581,0,0,0,0,0,0,0
10,12,base,513588,695,0.00135322,695,0.047006,0.0382854,0.0167475,0.0306764
10,12,corrupted,513588,688,0.0013396,688,0.0473694,0.0387096,0.0166945,0.0319576
10,12,reorder,513581,695,0.00135324,695,0.0471094,0.0382526,0.0167305,0.0316665
10,13,base,513588,1,1.94709e-06,1,0,0.0189497,0.087243,0
10,13,corrupted,513588,0,0,0,0,0,0,0
10,13,reorder,513581,1,1.94711e-06,1,0,0.0189497,0.087243,0.00411196
10,14,base,513588,0,0,0,0,0,0,0
10,14,corrupted,513588,0,0,0,0,0,0,0
10,14,reorder,513581,0,0,0,0,0,0,0
10,15,base,513588,1574,0.00306471,1574,0.0178848,0.0270476,0.0208602,0.0223392
10,15,corrupted,513588,1562,0.00304135,1562,0.0176668,0.027018,0.0207947,0.0239716
10,15,reorder,513581,1535,0.00298882,1535,0.0181469,0.0273888,0.021083,0.0244316
10,16,base,513588,57,0.000110984,57,0.015697,0.00625376,0.0101697,0.011147
10,16,corrupted,513588,53,0.000103196,53,0.0147538,0.0043379,0.0116588,0.0151272
10,16,reorder,513581,60,0.000116827,60,0.0129187,0.0044731,0.0111484,0.0135782
10,17,base,513588,0,0,0,0,0,0,0
10,17,corrupted,513588,0,0,0,0,0,0,0
10,17,reorder,513581,0,0,0,0,0,0,0
10,18,base,513588,14,2.72592e-05,14,0.000997003,0.0252435,0.0272511,0.0416213
10,18,corrupted,513588,14,2.72592e-05,14,0.000997003,0.0252435,0.0272511,0.0407248
10,18,reorder,513581,14,2.72596e-05,14,0.000997003,0.0252435,0.0272511,0.0280123
10,19,base,513588,677,0.00131818,677,0.0287155,0.0321132,0.0125673,0.0226911
10,19,corrupted,513588,688,0.0013396,688,0.0284412,0.031871,0.0124694,0.0223164
10,19,reorder,513581,673,0.00131041,673,0.02844,0.032141,0.0125612,0.0215174
10,20,base,513588,0,0,0,0,0,0,0
10,20,corrupted,513588,0,0,0,0,0,0,0
10,20,reorder,513581,0,0,0,0,0,0,0
10,21,base,513588,441,0.000858665,441,0.0153643,0.0244113,0.0170539,0.0183556
10,21,corrupted,513588,437,0.000850877,437,0.0154477,0.0253832,0.0171714,0.0178415
10,21,reorder,513581,506,0.000985239,506,0.0154888,0.0236436,0.0164133,0.0166051
10,22,base,513588,548,0.001067,548,0.0208786,0.0234978,0.00982848,0.028901
10,22,corrupted,513588,552,0.00107479,552,0.0203522,0.0232923,0.00987734,0.0257544
10,22,reorder,513581,506,0.000985239,506,0.0222496,0.0244582,0.0101329,0.0301272
10,23,base,513588,0,0,0,0,0,0,0
10,23,corrupted,513588,0,0,0,0,0,0,0
10,23,reorder,513581,0,0,0,0,0,0,0
10,24,base,513588,10,1.94709e-05,10,0.0452605,0.00415681,0.0075451,0.0284097
10,24,corrupted,513588,10,1.94709e-05,10,0.0459038,0.00319449,0.0075451,0.0438553
10,24,reorder,513581,9,1.7524e-05,9,0.0539049,0.00181107,0.0116428,0.0527505
10,25,base,513588,625,0.00121693,625,0.0158037,0.0210309,0.018482,0.024215
10,25,corrupted,513588,632,0.00123056,632,0.015946,0.0205049,0.0184578,0.0203291
10,25,reorder,513581,790,0.00153822,790,0.0145314,0.0200038,0.0166112,0.0202778
10,26,base,513588,857,0.00166865,857,0.0143422,0.023338,0.0250022,0.0211544
10,26,corrupted,513588,860,0.00167449,860,0.0143455,0.0231766,0.0249525,0.0216872
10,26,reorder,513581,807,0.00157132,807,0.014481,0.0238808,0.0259123,0.0252572
10,27,base,513588,1200,0.0023365,1200,0.0238284,0.0211139,0.0171699,0.0277556
10,27,corrupted,513588,1187,0.00231119,1187,0.0238,0.0210832,0.0172205,0.0286753
10,27,reorder,513581,1210,0.00235601,1210,0.0235683,0.0209212,0.0170611,0.0295757
10,28,base,513588,0,0,0,0,0,0,0
10,28,corrupted,513588,0,0,0,0,0,0,0
10,28,reorder,513581,0,0,0,0,0,0,0
10,29,base,513588,1,1.94709e-06,1,0,0.000554482,0.0458032,0.00880697
10,29,corrupted,513588,2,3.89417e-06,2,0,0.00140343,0.0293215,0.0107614
10,29,reorder,513581,2,3.89423e-06,2,0,0,0.00151618,0
10,30,base,513588,0,0,0,0,0,0,0
10,30,corrupted,513588,0,0,0,0,0,0,0
10,30,reorder,513581,0,0,0,0,0,0,0
10,31,base,513588,1137,0.00221384,1137,0.0192521,0.0180317,0.0210793,0.0251577
10,31,corrupted,513588,1140,0.00221968,1140,0.0194676,0.0180308,0.0210478,0.0254851
10,31,reorder,513581,1062,0.00206783,1062,0.0203244,0.018751,0.0215688,0.0298159
11,0,base,513588,88,0.000171344,88,0.00964997,0.0504895,0.0102828,0.0189765
11,0,corrupted,513588,86,0.000167449,86,0.0099764,0.0516453,0.0108125,0.0346842
11,0,reorder,513581,85,0.000165505,85,0.0101974,0.0518571,0.010029,0.0247665
11,1,base,513588,0,0,0,0,0,0,0
11,1,corrupted,513588,0,0,0,0,0,0,0
11,1,reorder,513581,0,0,0,0,0,0,0
11,2,base,513588,99,0.000192762,99,0.0462356,0.0278029,0.0382031,0.020824
11,2,corrupted,513588,99,0.000192762,99,0.0463847,0.0276522,0.0379064,0.0313047
11,2,reorder,513581,112,0.000218077,112,0.0417451,0.0251049,0.035531,0.0218284
11,3,base,513588,534,0.00103974,534,0.00617671,0.0113352,0.0175953,0.0206414
11,3,corrupted,513588,539,0.00104948,539,0.00629625,0.0112628,0.0180633,0.0190028
11,3,reorder,513581,496,0.000965768,496,0.00579378,0.0120747,0.0173172,0.0228394
11,4,base,513588,87,0.000169396,87,0.0310624,0.00651426,0.0119574,0.0106562
11,4,corrupted,513588,90,0.000175238,90,0.0286452,0.00833234,0.0130658,0.0172054
11,4,reorder,513581,67,0.000130457,67,0.0326275,0.00355118,0.0113472,0.0200466
11,5,base,513588,80,0.000155767,80,0.0335587,0.0331488,0.0280791,0.0267627
11,5,corrupted,513588,73,0.000142137,73,0.0352834,0.03615,0.0304673,0.0315967
11,5,reorder,513581,86,0.000167452,86,0.0324793,0.0317285,0.0265923,0.0229945
11,6,base,513588,11,2.14179e-05,11,0.0114448,0.00949365,0.0203574,0.0754606
11,6,corrupted,513588,11,2.14179e-05,11,0.0114448,0.0120108,0.0203574,0.0449175
11,6,reorder,513581,11,2.14182e-05,11,0.0114448,0.0102935,0.0203574,0.0364236
11,7,base,513588,1212,0.00235987,1212,0.0363926,0.0287736,0.0308613,0.0210316
11,7,corrupted,513588,1214,0.00236376,1214,0.0363462,0.028814,0.030904,0.0198153
11,7,reorder,513581,1256,0.00244557,1256,0.0360264,0.0283427,0.0309652,0.0221751
11,8,base,513588,4,7.78834e-06,4,0.00130778,0.0145204,0.00650045,0
11,8,corrupted,513588,5,9.73543e-06,5,0.00104622,0.0116164,0.010145,0.0216131
11,8,reorder,513581,8,1.55769e-05,8,0.00065389,0.00726022,0.00871338,0.0251683
11,9,base,513588,0,0,0,0,0,0,0
11,9,corrupted,513588,0,0,0,0,0,0,0
11,9,reorder,513581,0,0,0,0,0,0,0
11,10,base,513588,0,0,0,0,0,0,0
11,10,corrupted,513588,0,0,0,0,0,0,0
11,10,reorder,513581,0,0,0,0,0,0,0
11,11,base,513588,0,0,0,0,0,0,0
11,11,corrupted,513588,0,0,0,0,0,0,0
11,11,reorder,513581,0,0,0,0,0,0,0
11,12,base,513588,0,0,0,0,0,0,0
11,12,corrupted,513588,0,0,0,0,0,0,0
11,12,reorder,513581,0,0,0,0,0,0,0
11,13,base,513588,0,0,0,0,0,0,0
11,13,corrupted,513588,0,0,0,0,0,0,0
11,13,reorder,513581,0,0,0,0,0,0,0
11,14,base,513588,2086,0.00406162,2086,0.0211684,0.042687,0.0213917,0.0293836
11,14,corrupted,513588,2081,0.00405189,2081,0.0211702,0.042497,0.0214981,0.0284339
11,14,reorder,513581,1995,0.00388449,1995,0.0218251,0.0437259,0.0222371,0.0278322
11,15,base,513588,1517,0.00295373,1517,0.0217375,0.03115,0.0225103,0.0206081
11,15,corrupted,513588,1520,0.00295957,1520,0.020897,0.0311884,0.022521,0.0192297
11,15,reorder,513581,1362,0.00265197,1362,0.0224021,0.0324814,0.0230998,0.0218469
11,16,base,513588,0,0,0,0,0,0,0
11,16,corrupted,513588,0,0,0,0,0,0,0
11,16,reorder,513581,0,0,0,0,0,0,0
11,17,base,513588,0,0,0,0,0,0,0
11,17,corrupted,513588,0,0,0,0,0,0,0
11,17,reorder,513581,0,0,0,0,0,0,0
11,18,base,513588,0,0,0,0,0,0,0
11,18,corrupted,513588,0,0,0,0,0,0,0
11,18,reorder,513581,0,0,0,0,0,0,0
11,19,base,513588,4,7.78834e-06,4,0,0.00617734,0,0.0342118
11,19,corrupted,513588,4,7.78834e-06,4,0,0.00617734,0,0
11,19,reorder,513581,3,5.84134e-06,3,0.00736331,0,0,0.00991839
11,20,base,513588,0,0,0,0,0,0,0
11,20,corrupted,513588,0,0,0,0,0,0,0
11,20,reorder,513581,0,0,0,0,0,0,0
11,21,base,513588,312,0.000607491,312,0.0153239,0.0592759,0.0303995,0.0303601
11,21,corrupted,513588,310,0.000603597,310,0.0153732,0.0595977,0.0304972,0.0305723
11,21,reorder,513581,319,0.000621129,319,0.0152839,0.0577077,0.0300137,0.0284424
11,22,base,513588,46,8.9566e-05,46,0.00172197,0.0751063,0.00838903,0.0169228
11,22,corrupted,513588,45,8.76189e-05,45,0.00127143,0.0752233,0.0086252,0.01461
11,22,reorder,513581,49,9.54085e-05,49,0.00152031,0.0721865,0.00811098,0.019438
11,23,base,513588,0,0,0,0,0,0,0
11,23,corrupted,513588,0,0,0,0,0,0,0
11,23,reorder,513581,1,1.94711e-06,1,0,0.0373626,0,0
11,24,base,513588,46,8.9566e-05,46,0.00179895,0.0338429,0.0102357,0.0194176
11,24,corrupted,513588,42,8.17776e-05,42,0.00198535,0.0353116,0.0100599,0.0122391
11,24,reorder,513581,38,7.39903e-05,38,0.002442,0.0379598,0.011824,0.0253537
11,25,base,513588,0,0,0,0,0,0,0
11,25,corrupted,513588,0,0,0,0,0,0,0
11,25,reorder,513581,0,0,0,0,0,0,0
11,26,base,513588,69,0.000134349,69,0.00703334,0.0558189,0.0117537,0.0158969
11,26,corrupted,513588,67,0.000130455,67,0.00783367,0.0574448,0.0128581,0.0142043
11,26,reorder,513581,79,0.000153822,79,0.00962113,0.050825,0.0121745,0.0165849
11,27,base,513588,345,0.000671745,345,0.0141905,0.0131853,0.0142822,0.0174922
11,27,corrupted,513588,365,0.000710686,365,0.0146123,0.0139363,0.0133725,0.0168149
11,27,reorder,513581,395,0.000769109,395,0.0130832,0.0137339,0.0130143,0.0170223
11,28,base,513588,6,1.16825e-05,6,0,0.00415635,0.015395,0.0241277
11,28,corrupted,513588,7,1.36296e-05,7,0,0.0104601,0.0140122,0.0118409
11,28,reorder,513581,5,9.73556e-06,5,0,0,0.0149831,0.0163783
11,29,base,513588,555,0.00108063,555,0.0200375,0.0296799,0.011281,0.0193487
11,29,corrupted,513588,551,0.00107284,551,0.0203701,0.0291846,0.0109397,0.0230982
11,29,reorder,513581,678,0.00132014,678,0.0182055,0.0284033,0.010164,0.0191759
11,30,base,513588,0,0,0,0,0,0,0
11,30,corrupted,513588,1,1.94709e-06,1,0.00479174,0,0,0.0876897
11,30,reorder,513581,2,3.89423e-06,2,0.0227212,0.032775,0.00175583,0.0131731
11,31,base,513588,41,7.98305e-05,41,0.0115686,0.0457259,0.0326096,0.0169773
11,31,corrupted,513588,35,6.8148e-05,35,0.012992,0.0534379,0.032873,0.0261561
11,31,reorder,513581,33,6.42547e-05,33,0.0153775,0.0557497,0.0340263,0.0292231
12,0,base,513588,0,0,0,0,0,0,0
12,0,corrupted,513588,0,0,0,0,0,0,0
12,0,reorder,513581,0,0,0,0,0,0,0
12,1,base,513588,0,0,0,0,0,0,0
12,1,corrupted,513588,0,0,0,0,0,0,0
12,1,reorder,513581,0,0,0,0,0,0,0
12,2,base,513588,52,0.000101248,52,0.0517413,0.0886317,0.0455648,0.0594574
12,2,corrupted,513588,55,0.00010709,55,0.0492336,0.0856309,0.0421186,0.0459819
12,2,reorder,513581,71,0.000138245,71,0.0413672,0.0683548,0.0366085,0.0294402
12,3,base,513588,0,0,0,0,0,0,0
12,3,corrupted,513588,0,0,0,0,0,0,0
12,3,reorder,513581,1,1.94711e-06,1,0.0208018,0.0419032,0,0.031807
12,4,base,513588,0,0,0,0,0,0,0
12,4,corrupted,513588,0,0,0,0,0,0,0
12,4,reorder,513581,0,0,0,0,0,0,0
12,5,base,513588,0,0,0,0,0,0,0
12,5,corrupted,513588,0,0,0,0,0,0,0
12,5,reorder,513581,0,0,0,0,0,0,0
12,6,base,513588,6,1.16825e-05,6,0,0.0757038,0.000213636,0.0404013
12,6,corrupted,513588,7,1.36296e-05,7,0,0.0701252,0.000183117,0.00880303
12,6,reorder,513581,7,1.36298e-05,7,0,0.0736328,0.00284668,0.0128463
12,7,base,513588,326,0.00063475,326,0.0156212,0.0136008,0.0127107,0.0166341
12,7,corrupted,513588,334,0.000650327,334,0.0153949,0.0144668,0.012653,0.0189287
12,7,reorder,513581,282,0.000549086,282,0.0174448,0.0145892,0.0133212,0.0173966
12,8,base,513588,0,0,0,0,0,0,0
12,8,corrupted,513588,0,0,0,0,0,0,0
12,8,reorder,513581,0,0,0,0,0,0,0
12,9,base,513588,123,0.000239492,123,0.0376727,0.0124226,0.0424188,0.0297903
12,9,corrupted,513588,124,0.000241439,124,0.0371847,0.0124704,0.0422499,0.0320994
12,9,reorder,513581,128,0.00024923,128,0.037853,0.0131856,0.0412395,0.0342896
12,10,base,513588,22,4.28359e-05,22,0.0532794,0.0668166,0.0107454,0.0284507
12,10,corrupted,513588,22,4.28359e-05,22,0.0532794,0.0668166,0.0107454,0.0345076
12,10,reorder,513581,22,4.28365e-05,22,0.0532794,0.0668166,0.0107454,0.0594676
12,11,base,513588,43,8.37247e-05,43,0.00621271,0.00994045,0.015249,0.0157383
12,11,corrupted,513588,46,8.9566e-05,46,0.00820908,0.00934024,0.0144057,0.013347
12,11,reorder,513581,37,7.20432e-05,37,0.00697338,0.0085839,0.0164962,0.0151938
12,12,base,513588,4,7.78834e-06,4,0.00662191,0,0.0097605,0
12,12,corrupted,513588,6,1.16825e-05,6,0.003424,0.0165956,0.0126249,0.0128562
12,12,reorder,513581,8,1.55769e-05,8,0.0102531,0.0101608,0.0109102,0.0102189
12,13,base,513588,0,0,0,0,0,0,0
12,13,corrupted,513588,0,0,0,0,0,0,0
12,13,reorder,513581,0,0,0,0,0,0,0
12,14,base,513588,0,0,0,0,0,0,0
12,14,corrupted,513588,0,0,0,0,0,0,0
12,14,reorder,513581,0,0,0,0,0,0,0
12,15,base,513588,0,0,0,0,0,0,0
12,15,corrupted,513588,0,0,0,0,0,0,0
12,15,reorder,513581,0,0,0,0,0,0,0
12,16,base,513588,0,0,0,0,0,0,0
12,16,corrupted,513588,0,0,0,0,0,0,0
12,16,reorder,513581,1,1.94711e-06,1,0.0419854,0.00278647,0.0405539,0
12,17,base,513588,273,0.000531554,273,0.0562316,0.125345,0.0358245,0.0556479
12,17,corrupted,513588,275,0.000535449,275,0.0563043,0.124421,0.0360709,0.0408504
12,17,reorder,513581,278,0.000541297,278,0.0554607,0.123633,0.0356574,0.0793276
12,18,base,513588,0,0,0,0,0,0,0
12,18,corrupted,513588,0,0,0,0,0,0,0
12,18,reorder,513581,0,0,0,0,0,0,0
12,19,base,513588,0,0,0,0,0,0,0
12,19,corrupted,513588,0,0,0,0,0,0,0
12,19,reorder,513581,0,0,0,0,0,0,0
12,20,base,513588,0,0,0,0,0,0,0
12,20,corrupted,513588,0,0,0,0,0,0,0
12,20,reorder,513581,0,0,0,0,0,0,0
12,21,base,513588,916,0.00178353,916,0.0354982,0.0510647,0.0213026,0.028817
12,21,corrupted,513588,919,0.00178937,919,0.0355515,0.0511196,0.0214762,0.0284776
12,21,reorder,513581,955,0.00185949,955,0.0349298,0.0489534,0.0208249,0.0264274
12,22,base,513588,0,0,0,0,0,0,0
12,22,corrupted,513588,0,0,0,0,0,0,0
12,22,reorder,513581,0,0,0,0,0,0,0
12,23,base,513588,0,0,0,0,0,0,0
12,23,corrupted,513588,0,0,0,0,0,0,0
12,23,reorder,513581,0,0,0,0,0,0,0
12,24,base,513588,539,0.00104948,539,0.0179987,0.0247899,0.0219527,0.0210582
12,24,corrupted,513588,538,0.00104753,538,0.0180161,0.0245819,0.0216188,0.0221169
12,24,reorder,513581,558,0.00108649,558,0.0179911,0.0236856,0.0222881,0.0206803
12,25,base,513588,190,0.000369946,190,0.0328073,0.0357531,0.0194563,0.0362102
12,25,corrupted,513588,188,0.000366052,188,0.0329719,0.0361334,0.0195452,0.0315701
12,25,reorder,513581,188,0.000366057,188,0.0327829,0.0359872,0.0197282,0.0332665
12,26,base,513588,696,0.00135517,696,0.015342,0.0240711,0.0274932,0.0267745
12,26,corrupted,513588,700,0.00136296,700,0.0152257,0.0241421,0.0279323,0.0260686
12,26,reorder,513581,730,0.00142139,730,0.0151458,0.0227988,0.0275129,0.0286853
12,27,base,513588,0,0,0,0,0,0,0
12,27,corrupted,513588,0,0,0,0,0,0,0
12,27,reorder,513581,0,0,0,0,0,0,0
12,28,base,513588,0,0,0,0,0,0,0
12,28,corrupted,513588,0,0,0,0,0,0,0
12,28,reorder,513581,0,0,0,0,0,0,0
12,29,base,513588,9,1.75238e-05,9,0.0078816,0.0103784,0.0551208,0.0123849
12,29,corrupted,513588,8,1.55767e-05,8,0,0.0116757,0.0593676,0.0166928
12,29,reorder,513581,8,1.55769e-05,8,0,0.0116757,0.0593676,0.0363478
12,30,base,513588,42,8.17776e-05,42,0.027145,0.0148956,0.0228792,0.0200019
12,30,corrupted,513588,45,8.76189e-05,45,0.0258845,0.0147436,0.0220817,0.0192399
12,30,reorder,513581,45,8.76201e-05,45,0.0258101,0.0143178,0.0200555,0.0217676
12,31,base,513588,1356,0.00264025,1356,0.0220394,0.026436,0.0216887,0.0275052
12,31,corrupted,513588,1373,0.00267335,1373,0.0219392,0.0262813,0.0218935,0.0270467
12,31,reorder,513581,1388,0.00270259,1388,0.0215744,0.0263588,0.0219654,0.0239719
13,0,base,513588,0,0,0,0,0,0,0
13,0,corrupted,513588,0,0,0,0,0,0,0
13,0,reorder,513581,0,0,0,0,0,0,0
13,1,base,513588,342,0.000665903,342,0.0311084,0.0199741,0.0416995,0.0419359
13,1,corrupted,513588,343,0.00066785,343,0.0309994,0.0199895,0.0420773,0.0425722
13,1,reorder,513581,347,0.000675648,347,0.0308967,0.0200697,0.0417194,0.0322783
13,2,base,513588,185,0.000360211,185,0.0472677,0.135755,0.0127514,0.0371356
13,2,corrupted,513588,187,0.000364105,187,0.0468165,0.134221,0.0125132,0.0407213
13,2,reorder,513581,193,0.000375793,193,0.0453113,0.130983,0.0125953,0.0329
13,3,base,513588,16,3.11534e-05,16,0.0252021,0.00956293,0.0281224,0.0200194
13,3,corrupted,513588,16,3.11534e-05,16,0.024581,0.00852916,0.0280251,0.0340894
13,3,reorder,513581,54,0.000105144,54,0.0132971,0.0143045,0.0171048,0.0184484
13,4,base,513588,0,0,0,0,0,0,0
13,4,corrupted,513588,0,0,0,0,0,0,0
13,4,reorder,513581,0,0,0,0,0,0,0
13,5,base,513588,22,4.28359e-05,22,0.0049732,0.0200822,0.0194264,0.018044
13,5,corrupted,513588,21,4.08888e-05,21,0.00435708,0.0194843,0.0164699,0.024436
13,5,reorder,513581,30,5.84134e-05,30,0.00523319,0.0175137,0.0127707,0.014769
13,6,base,513588,0,0,0,0,0,0,0
13,6,corrupted,513588,0,0,0,0,0,0,0
13,6,reorder,513581,0,0,0,0,0,0,0
13,7,base,513588,6,1.16825e-05,6,0.012621,0.000207155,0.0339712,0.0163349
13,7,corrupted,513588,7,1.36296e-05,7,0.00417975,0.0180264,0.0291181,0.0196786
13,7,reorder,513581,5,9.73556e-06,5,0.00585165,0.00141288,0.0407654,0.050512
13,8,base,513588,2653,0.00516562,2653,0.0145088,0.0191137,0.0186585,0.0184293
13,8,corrupted,513588,2647,0.00515394,2647,0.014448,0.0192415,0.018767,0.0183955
13,8,reorder,513581,2436,0.00474317,2436,0.0145275,0.0197529,0.0191925,0.0194443
13,9,base,513588,0,0,0,0,0,0,0
13,9,corrupted,513588,0,0,0,0,0,0,0
13,9,reorder,513581,0,0,0,0,0,0,0
13,10,base,513588,22,4.28359e-05,22,0.0230215,0.0027016,0.0139048,0.0138853
13,10,corrupted,513588,19,3.69946e-05,19,0.0247399,0.00587628,0.0122673,0.0113119
13,10,reorder,513581,23,4.47836e-05,23,0.0188458,0.00887842,0.014275,0.0112896
13,11,base,513588,0,0,0,0,0,0,0
13,11,corrupted,513588,0,0,0,0,0,0,0
13,11,reorder,513581,1,1.94711e-06,1,0.0122511,0.0399068,0.0131065,0
13,12,base,513588,0,0,0,0,0,0,0
13,12,corrupted,513588,0,0,0,0,0,0,0
13,12,reorder,513581,0,0,0,0,0,0,0
13,13,base,513588,645,0.00125587,645,0.0223999,0.0149411,0.0158211,0.020696
13,13,corrupted,513588,653,0.00127145,653,0.021856,0.0148205,0.0157471,0.0187714
13,13,reorder,513581,568,0.00110596,568,0.023863,0.0153729,0.0165525,0.018879
13,14,base,513588,1,1.94709e-06,1,0,0.00773844,0.00185251,0
