id,direction,pairs,clean_candidate_preferred,recipient_candidate_accuracy,mean_margin,individual_logits_available
add077cbd013dd8b8ab8,noise,178,0.47191011235955055,0.47191011235955055,0.050043556127655375,178
add077cbd013dd8b8ab8,restore,178,0.5449438202247191,0.4550561797752809,0.18089046906889156,178
b6fd16448f4758f58734,noise,178,0.9887640449438202,0.9887640449438202,4.697121041544368,0
b6fd16448f4758f58734,restore,178,0.0056179775280898875,0.9943820224719101,-4.483128033327253,178
b9a7848b42d44e735797,noise,178,1.0,1.0,5.891154530343045,0
b9a7848b42d44e735797,restore,178,0.0,1.0,-5.693055892258547,178
bff33272529705ae72dd,noise,178,0.9550561797752809,0.9550561797752809,2.889674304576402,178
bff33272529705ae72dd,restore,178,0.10112359550561797,0.898876404494382,-2.6182730278272306,178
c1ce32319c8544633e7c,noise,178,0.9831460674157303,0.9831460674157303,4.1508431729306,178
c1ce32319c8544633e7c,restore,178,0.016853932584269662,0.9831460674157303,-3.8994211936264893,178
c934c16d7a93c39e83e4,noise,178,0.24157303370786518,0.24157303370786518,-0.5967932926135117,178
c934c16d7a93c39e83e4,restore,178,0.6685393258426966,0.33146067415730335,0.48114905732401303,178
cb9dc14bab2759e048a2,noise,178,0.9719101123595506,0.9719101123595506,4.06831730617566,178
cb9dc14bab2759e048a2,restore,178,0.03932584269662921,0.9606741573033708,-3.8294337304790367,178
cd929cd3e236f6cee9c9,noise,178,0.9719101123595506,0.9719101123595506,3.8889876376377064,178
cd929cd3e236f6cee9c9,restore,178,0.0449438202247191,0.9550561797752809,-3.671777306647783,178
cec41ab38193f8498178,noise,178,0.9719101123595506,0.9719101123595506,3.9775604197148526,178
cec41ab38193f8498178,restore,178,0.033707865168539325,0.9662921348314607,-3.732867744531524,178
cfed3c0ca6275f63cfb0,noise,178,0.9943820224719101,0.9943820224719101,4.993843528661835,178
cfed3c0ca6275f63cfb0,restore,178,0.011235955056179775,0.9887640449438202,-4.923275047473693,178
d9e755753500cd092bb3,noise,178,0.9157303370786517,0.9157303370786517,2.6074478706617032,0
d9e755753500cd092bb3,restore,178,0.08426966292134831,0.9157303370786517,-2.2720686451772627,178
da5c288e8e11bebdee88,noise,178,0.5393258426966292,0.5393258426966292,0.2188217934597744,178
da5c288e8e11bebdee88,restore,178,0.5,0.5,0.004414879873897252,178
df175bf366057b853b6b,noise,178,1.0,1.0,5.621129475282819,178
df175bf366057b853b6b,restore,178,0.0056179775280898875,0.9943820224719101,-5.54980017629902,178
df39bbb7c7726109715d,noise,178,1.0,1.0,6.047025420692529,0
df39bbb7c7726109715d,restore,178,0.0,1.0,-5.8378766976045755,178
e4706311fc83edfdead2,noise,178,1.0,1.0,5.5782372978296175,0
e4706311fc83edfdead2,restore,178,0.0056179775280898875,0.9943820224719101,-5.376547719655412,178
e9e1106421f14bceca7e,noise,178,1.0,1.0,4.6372348913985695,178
e9e1106421f14bceca7e,restore,178,0.02247191011235955,0.9775280898876404,-4.335314316695996,178
f5993752069c48a4b345,noise,178,0.949438202247191,0.949438202247191,4.8116708498322565,0
f5993752069c48a4b345,restore,178,0.06179775280898876,0.9382022471910112,-4.648840920309002,178
f5e3dbc451d1dbe69f22,noise,178,1.0,1.0,5.867165704791465,0
f5e3dbc451d1dbe69f22,restore,178,0.0,1.0,-5.6751426257444235,178
f77e9c26b1955b27d9dc,noise,178,0.8146067415730337,0.8146067415730337,2.0720155265893827,178
f77e9c26b1955b27d9dc,restore,178,0.20786516853932585,0.7921348314606742,-1.8000842748063335,178
f80e9c18d50e2c327cc9,noise,178,0.9775280898876404,0.9775280898876404,3.74192433678702,178
f80e9c18d50e2c327cc9,restore,178,0.028089887640449437,0.9719101123595506,-3.4636833212348854,178
ff5faca3db4f5d62e944,noise,178,0.9887640449438202,0.9887640449438202,3.3319314678063554,178
ff5faca3db4f5d62e944,restore,178,0.016853932584269662,0.9831460674157303,-3.0377117542738326,178
