head,variant,site,metric,mean,family_sd,family_min,family_max,families,events,positive_family_fraction
L16H2,corrupted,final,distractor_target_mass,0.004531380930590482,0.0021184094517232724,0.0015841108567353028,0.009672352549387142,20,120,1.0
L16H2,corrupted,final,distractor_target_first,0.000996785092729624,0.0006106069899064161,0.0003684254800949323,0.0027783951178813973,20,120,1.0
L16H2,corrupted,final,distractor_target_last,0.0027056758935335287,0.00144953040369432,0.0011553993257014856,0.006351892700574051,20,120,1.0
L16H2,corrupted,final,relevant_source_mass,0.1360397268552333,0.05907491282289985,0.03933915961533785,0.2551794648170471,20,40,1.0
L16H2,corrupted,final,relevant_source_first,0.013810036971699446,0.007689995393480986,0.004751061554998159,0.031403159722685814,20,40,1.0
L16H2,corrupted,final,relevant_source_last,0.12138841967098415,0.05599483542626713,0.0345880975946784,0.23049485683441162,20,40,1.0
L16H2,corrupted,final,relevant_target_mass,0.006428739463444799,0.004004351633711193,0.0024306890554726124,0.017680690623819828,20,40,1.0
L16H2,corrupted,final,relevant_target_first,0.002080764142010594,0.0012193983700933865,0.0003741818218259141,0.005707286763936281,20,40,1.0
L16H2,corrupted,final,relevant_target_last,0.002944782823760761,0.0024973303521365077,0.00027957235579378903,0.010186917381361127,20,40,1.0
L16H21,corrupted,earlier,self,0.023683994128479283,0.002369206378042693,0.019413747296941716,0.028264270846848377,20,2096,1.0
L16H21,corrupted,earlier,previous,0.018761713242098563,0.0016301339696525674,0.016628244962983166,0.02235938475238072,20,2096,1.0
L16H21,corrupted,earlier,distractor_target_mass,0.02052693311277419,0.004484722925307197,0.013893968698251885,0.030331967340316623,20,4413,1.0
L16H21,corrupted,earlier,distractor_target_first,0.006279990309896295,0.0027548029893489034,0.0031125123663562466,0.013164568862937473,20,4413,1.0
L16H21,corrupted,earlier,distractor_target_last,0.010276283653186906,0.0024782939632565885,0.0065224967926295965,0.01639873741472027,20,4413,1.0
L16H21,corrupted,earlier,distractor_source_mass,0.010709444416673078,0.0029997632015176367,0.004143680777294291,0.015446697018917772,20,3633,1.0
L16H21,corrupted,earlier,distractor_source_first,0.0032502308666766113,0.0010532400144966049,0.0011677435988296178,0.004827332486580748,20,3633,1.0
L16H21,corrupted,earlier,distractor_source_last,0.006526969190812859,0.0018879435664334188,0.0029759372015852542,0.010906142443183433,20,3633,1.0
L16H21,corrupted,earlier,relevant_target_mass,0.022202690035511983,0.007513103924700406,0.009845020649344517,0.03348152423157068,20,1193,1.0
L16H21,corrupted,earlier,relevant_target_first,0.005340550438189421,0.002176817538818905,0.0009340699430850918,0.00896992730630355,20,1193,1.0
L16H21,corrupted,earlier,relevant_target_last,0.013345122406837356,0.005398267934695727,0.004649237184422785,0.023557693175650363,20,1193,1.0
L16H21,corrupted,earlier,relevant_source_mass,0.025048021702463695,0.008145523805095688,0.009964624645059908,0.03799292120149605,20,947,1.0
L16H21,corrupted,earlier,relevant_source_first,0.00877599560987091,0.0044456305097167964,0.0029610419322645093,0.01970586505269441,20,947,1.0
L16H21,corrupted,earlier,relevant_source_last,0.015757858531073886,0.005247215791142277,0.005540604095585877,0.027168308668711068,20,947,1.0
L16H21,corrupted,final,self,0.00039972684949134417,0.000228864721442959,7.01324197507347e-05,0.0009404137381352484,20,40,1.0
L16H21,corrupted,final,previous,6.0717029361967435e-05,3.3066398132123296e-05,1.1943302524741739e-05,0.00013034064431849401,20,40,1.0
L16H21,corrupted,final,distractor_source_mass,0.033562288492976225,0.026234267875281787,0.004313732769029836,0.09258699783822522,20,120,1.0
L16H21,corrupted,final,distractor_source_first,0.006568380460733656,0.005166879655488941,0.0004685686302157895,0.019584349080105312,20,120,1.0
L16H21,corrupted,final,distractor_source_last,0.02484747712126894,0.02296052287287289,0.003835579472555158,0.08562953559642968,20,120,1.0
L16H21,corrupted,final,distractor_target_mass,0.012431157582856638,0.007664373323382405,0.002986214024228199,0.027930121987689443,20,120,1.0
L16H21,corrupted,final,distractor_target_first,0.0008761894208949645,0.0008222263089370999,7.551880435130442e-05,0.0034880735371795404,20,120,1.0
L16H21,corrupted,final,distractor_target_last,0.009914671614160398,0.007313178364908047,0.0025865340736951716,0.02587439654598711,20,120,1.0
L16H21,corrupted,final,relevant_source_mass,0.4144114818423986,0.12361883592781293,0.1124914325773716,0.6156215965747833,20,40,1.0
L16H21,corrupted,final,relevant_source_first,0.10997935794293881,0.07161216621968908,0.028260232880711555,0.30996858328580856,20,40,1.0
L16H21,corrupted,final,relevant_source_last,0.2889041431248188,0.10218469814559458,0.07047859206795692,0.554236963391304,20,40,1.0
L16H21,corrupted,final,relevant_target_mass,0.00314111925981706,0.003490585004536376,0.00024387682788074017,0.014622050803154707,20,40,1.0
L16H21,corrupted,final,relevant_target_first,0.00041858420499920614,0.0004980839151002497,4.666624226956628e-05,0.001971897523617372,20,40,1.0
L16H21,corrupted,final,relevant_target_last,0.002117812478536507,0.0028739901960190897,9.182844951283187e-05,0.012725756969302893,20,40,1.0
L17H1,corrupted,earlier,self,0.09451311775859492,0.004590616400531217,0.08850200963206589,0.10280887145549059,20,2096,1.0
L17H1,corrupted,earlier,previous,0.1682870626990103,0.007930449585798081,0.15374072597702393,0.18082907924703745,20,2096,1.0
L17H1,corrupted,earlier,distractor_target_mass,0.10129343003062045,0.004951346470240377,0.09371567460034308,0.11210328552403562,20,4413,1.0
L17H1,corrupted,earlier,distractor_target_first,0.04511501761663536,0.010747944336618041,0.024811572777500922,0.0721208763995555,20,4413,1.0
L17H1,corrupted,earlier,distractor_target_last,0.015026133939017383,0.004058934942783981,0.011450276523005554,0.02970780838084776,20,4413,1.0
L17H1,corrupted,earlier,distractor_source_mass,0.03891675303188151,0.0030837393940730687,0.03155671976528947,0.04469304820552883,20,3633,1.0
L17H1,corrupted,earlier,distractor_source_first,0.025921321113518435,0.0053987021615654095,0.013070903226177048,0.03246425493901673,20,3633,1.0
L17H1,corrupted,earlier,distractor_source_last,0.005909618557849842,0.0016405957362199042,0.00391890210434999,0.009993137409619521,20,3633,1.0
L17H1,corrupted,earlier,relevant_target_mass,0.1135688027239969,0.006826973884768977,0.10282751693739556,0.12558005120719604,20,1193,1.0
L17H1,corrupted,earlier,relevant_target_first,0.05125559781746514,0.012504205915176925,0.030251456692424433,0.07514575190701073,20,1193,1.0
L17H1,corrupted,earlier,relevant_target_last,0.013615857544590215,0.0034232188547967542,0.00834649317785079,0.022774041025795982,20,1193,1.0
L17H1,corrupted,earlier,relevant_source_mass,0.032262220866840996,0.003755692538543447,0.02693380387427169,0.040293296353015845,20,947,1.0
L17H1,corrupted,earlier,relevant_source_first,0.022552008997268204,0.004686073898999139,0.011059493404900422,0.030969362057476246,20,947,1.0
L17H1,corrupted,earlier,relevant_source_last,0.007970961157040839,0.0016259197446375853,0.006116130763184628,0.012409587953354478,20,947,1.0
L17H1,corrupted,final,self,0.03995742779225111,0.005597662622067093,0.03125571180135012,0.0476640909910202,20,40,1.0
L17H1,corrupted,final,previous,0.014260005694814027,0.0021285273614811877,0.01113940728828311,0.01901362743228674,20,40,1.0
L17H1,corrupted,final,distractor_source_mass,0.023250350895492985,0.003303959935451118,0.014925508061423898,0.02818746694053213,20,120,1.0
L17H1,corrupted,final,distractor_source_first,0.015427827646878237,0.002776986920621839,0.010697604273445904,0.021630169358104467,20,120,1.0
L17H1,corrupted,final,distractor_source_last,0.004703975940841094,0.0010217711498727341,0.0029776743128119656,0.006937212233121197,20,120,1.0
L17H1,corrupted,final,distractor_target_mass,0.024424475788449248,0.004510603064827431,0.01449039081732432,0.03445575603594383,20,120,1.0
L17H1,corrupted,final,distractor_target_first,0.012703145030536689,0.002441293158784399,0.008902968101513883,0.018657926198405523,20,120,1.0
L17H1,corrupted,final,distractor_target_last,0.004940212904087578,0.0014795106498895528,0.0027589625290905437,0.008610085778248807,20,120,1.0
L17H1,corrupted,final,relevant_source_mass,0.05971958872396499,0.010297155530636742,0.035537755116820335,0.07786102453246713,20,40,1.0
L17H1,corrupted,final,relevant_source_first,0.04472992561059073,0.012697565479753026,0.01993111940100789,0.06608002167195082,20,40,1.0
L17H1,corrupted,final,relevant_source_last,0.01252384551044088,0.004243711555188817,0.008223127224482596,0.023866010596975684,20,40,1.0
L17H1,corrupted,final,relevant_target_mass,0.04858424747362733,0.014083915326461513,0.03015938587486744,0.08092115446925163,20,40,1.0
L17H1,corrupted,final,relevant_target_first,0.025147328479215504,0.008029991479591164,0.015613670460879803,0.049417441710829735,20,40,1.0
L17H1,corrupted,final,relevant_target_last,0.005623235553503037,0.0016052782112995067,0.0036668189568445086,0.00950913317501545,20,40,1.0
L17H17,corrupted,earlier,self,0.02405495875742062,0.0016567545877591134,0.02114567183295493,0.026854981113241853,20,2096,1.0
L17H17,corrupted,earlier,previous,0.06391603147605593,0.006214140514927167,0.05207169094302861,0.07254139899974689,20,2096,1.0
L17H17,corrupted,earlier,distractor_target_mass,0.03522082051183663,0.004310894126893501,0.02706724315990972,0.04413225312841151,20,4413,1.0
L17H17,corrupted,earlier,distractor_target_first,0.010144188032618545,0.0013844678942535346,0.007770855954277067,0.012779537827915398,20,4413,1.0
L17H17,corrupted,earlier,distractor_target_last,0.01912416442927929,0.002523975989020322,0.014184925755333063,0.02441547310335632,20,4413,1.0
L17H17,corrupted,earlier,distractor_source_mass,0.013055247343208152,0.0017406795920528347,0.009620087558604691,0.017012252177378645,20,3633,1.0
L17H17,corrupted,earlier,distractor_source_first,0.004030855355971313,0.0006102874768821287,0.002983416531795948,0.005440551986027734,20,3633,1.0
L17H17,corrupted,earlier,distractor_source_last,0.007815453119775554,0.0012427909474256778,0.005590508446899053,0.010345349432354241,20,3633,1.0
L17H17,corrupted,earlier,relevant_target_mass,0.030349487253455452,0.006591421728312319,0.022834841919687102,0.05000451661983569,20,1193,1.0
L17H17,corrupted,earlier,relevant_target_first,0.006436992390670845,0.0019358811925665068,0.0035243679592205242,0.010671597479570968,20,1193,1.0
L17H17,corrupted,earlier,relevant_target_last,0.017446623258340545,0.00547592044353503,0.01105802179275391,0.03490278342084413,20,1193,1.0
L17H17,corrupted,earlier,relevant_source_mass,0.013139996793741929,0.0019596701583077278,0.009840926024480723,0.016374632389503246,20,947,1.0
L17H17,corrupted,earlier,relevant_source_first,0.0033998337081288243,0.0006926926794313161,0.002039290729953791,0.004348434482222808,20,947,1.0
L17H17,corrupted,earlier,relevant_source_last,0.009354519774878488,0.0018096156419020269,0.006759334955384712,0.013339312711780491,20,947,1.0
L17H17,corrupted,final,self,0.1979635488241911,0.06256104086413942,0.08044910058379173,0.30207572877407074,20,40,1.0
L17H17,corrupted,final,previous,0.006361439696047455,0.0015147007338336747,0.00381683895830065,0.00872863782569766,20,40,1.0
L17H17,corrupted,final,distractor_source_mass,0.015717287584751223,0.002966552468054386,0.009822507932161292,0.020395508656899135,20,120,1.0
L17H17,corrupted,final,distractor_source_first,0.004557300391995038,0.0018207030585028821,0.002098517211076493,0.007671990043794115,20,120,1.0
L17H17,corrupted,final,distractor_source_last,0.00907810774030319,0.0015396429565935866,0.00665574218146503,0.012233191092188159,20,120,1.0
L17H17,corrupted,final,distractor_target_mass,0.024453407413481423,0.0057902994053010024,0.012537528915951649,0.03422455443069339,20,120,1.0
L17H17,corrupted,final,distractor_target_first,0.004879725951953636,0.0024558072334358197,0.001602326490683481,0.009175622428301722,20,120,1.0
L17H17,corrupted,final,distractor_target_last,0.012369824678171427,0.003646815379550837,0.007430689952646692,0.02191822393797338,20,120,1.0
L17H17,corrupted,final,relevant_source_mass,0.046901568118482825,0.014555974521887335,0.022660398855805397,0.07102011516690254,20,40,1.0
L17H17,corrupted,final,relevant_source_first,0.014227205025963485,0.007314636508984837,0.002185613615438342,0.030253834556788206,20,40,1.0
L17H17,corrupted,final,relevant_source_last,0.030936722131446003,0.00888071035096674,0.012621791800484061,0.042838070541620255,20,40,1.0
L17H17,corrupted,final,relevant_target_mass,0.04920969889499247,0.019848579157783108,0.025231171399354935,0.1128070168197155,20,40,1.0
L17H17,corrupted,final,relevant_target_first,0.006128369041834958,0.0062805339466736635,0.001746213820297271,0.028346942737698555,20,40,1.0
L17H17,corrupted,final,relevant_target_last,0.022479113715235144,0.010940648035026259,0.00766893127001822,0.04770318232476711,20,40,1.0
L18H15,corrupted,earlier,self,0.009181727111867289,0.0009475358372919695,0.007464975518814754,0.011028088099099513,20,2096,1.0
L18H15,corrupted,earlier,previous,0.006459837096880701,0.0010051887744319406,0.004375231006942724,0.008119211182805657,20,2096,1.0
L18H15,corrupted,earlier,distractor_target_mass,0.025859575693877333,0.005410394745900327,0.016845551139484213,0.03845500657695022,20,4413,1.0
L18H15,corrupted,earlier,distractor_target_first,0.005016588675388562,0.001668019919053125,0.002666021045752532,0.00851188993088589,20,4413,1.0
L18H15,corrupted,earlier,distractor_target_last,0.011004268821982334,0.004020678588303285,0.004590414905291877,0.02062697766600585,20,4413,1.0
L18H15,corrupted,earlier,distractor_source_mass,0.015757385662194937,0.0038101144506166693,0.010268638564573069,0.024022307527047815,20,3633,1.0
L18H15,corrupted,earlier,distractor_source_first,0.005403572517214349,0.0029949302843418507,0.0022108826168235835,0.01286931094978172,20,3633,1.0
L18H15,corrupted,earlier,distractor_source_last,0.0071212463433562665,0.0024342007359175253,0.003575999189576708,0.011715849472238915,20,3633,1.0
L18H15,corrupted,earlier,relevant_target_mass,0.023600317039237106,0.006434491683967045,0.014970970712806377,0.04062346229455153,20,1193,1.0
L18H15,corrupted,earlier,relevant_target_first,0.005153793250140664,0.002252996894394231,0.0017382983535847824,0.009514557574038917,20,1193,1.0
L18H15,corrupted,earlier,relevant_target_last,0.007814470226366414,0.00345668651691021,0.0034529933757233987,0.015948927952696725,20,1193,1.0
L18H15,corrupted,earlier,relevant_source_mass,0.006530994097324033,0.00230941150093482,0.003983584517603352,0.01328576689767134,20,947,1.0
L18H15,corrupted,earlier,relevant_source_first,0.0020339589461988647,0.000682987528760366,0.0009960211946236086,0.0033023998056402586,20,947,1.0
L18H15,corrupted,earlier,relevant_source_last,0.004290169363324241,0.0018512818840392316,0.002262211887682497,0.010188898321454568,20,947,1.0
L18H15,corrupted,final,self,0.010945014067692682,0.007112489628686386,0.00471010128967464,0.031408656388521194,20,40,1.0
L18H15,corrupted,final,previous,0.00023247162835104973,8.531539132304331e-05,8.230349703808315e-05,0.0003645262331701815,20,40,1.0
