head,family,order,j,text,final,question,punctuation,entities,importance,promotion,suppression
L29H5,186,1,269,Question,False,True,False,[],-0.00048828125,0.0,-0.00048828125
L29H5,186,1,270,:,False,True,True,[],0.000732421875,0.0,0.000732421875
L29H5,186,1,271,Who,False,True,False,[],0.00048828125,0.0,0.00048828125
L29H5,186,1,272,is,False,True,False,[],0.0,0.0,0.0
L29H5,186,1,273,the,False,True,False,[],-0.000244140625,0.0,-0.000244140625
L29H5,186,1,274,mother,False,True,False,[],-0.00048828125,0.0,-0.00048828125
L29H5,186,1,275,of,False,True,False,[],0.000244140625,0.0,0.000244140625
L29H5,186,1,276,Furn,False,True,False,[],0.00048828125,0.0,0.00048828125
L29H5,186,1,277,ia,False,True,False,[],0.00048828125,0.0,0.00048828125
L29H5,186,1,278,?,False,True,True,[],0.000244140625,0.0,0.000244140625
L29H5,186,1,279,Answer,False,True,False,[],0.00048828125,0.0,0.00048828125
L29H5,186,1,280,:,True,True,True,[],-0.000732421875,-0.00390625,0.003173828125
L30H18,186,1,237,D,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.001708984375,0.001953125,-0.000244140625
L30H18,186,1,238,olt,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.00244140625,0.001953125,0.00048828125
L30H18,186,1,239,la,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.000244140625,0.0,0.000244140625
L30H18,186,1,240,is,False,False,False,[],0.0,0.0,0.0
L30H18,186,1,241,the,False,False,False,[],0.00048828125,0.0,0.00048828125
L30H18,186,1,242,mother,False,False,False,[],0.000244140625,0.0,0.000244140625
L30H18,186,1,243,of,False,False,False,[],0.0,0.0,0.0
L30H18,186,1,244,Ges,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.004150390625,0.001953125,0.002197265625
L30H18,186,1,245,m,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": false}]",-0.000244140625,0.0,-0.000244140625
L30H18,186,1,246,na,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.000732421875,0.0,0.000732421875
L30H18,186,1,247,.,False,False,True,[],0.000244140625,0.0,0.000244140625
L30H18,186,1,248,F,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.0009765625,0.0,0.0009765625
L30H18,186,1,249,urn,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.002685546875,0.001953125,0.000732421875
L30H18,186,1,250,ia,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.000732421875,0.0,0.000732421875
L30H18,186,1,251,is,False,False,False,[],0.000244140625,0.0,0.000244140625
L30H18,186,1,252,the,False,False,False,[],0.000244140625,0.0,0.000244140625
L30H18,186,1,253,mother,False,False,False,[],0.000244140625,0.0,0.000244140625
L30H18,186,1,254,of,False,False,False,[],-0.000244140625,-0.001953125,0.001708984375
L30H18,186,1,255,B,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.00048828125,0.0,-0.00048828125
L30H18,186,1,256,eld,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": false}]",0.000732421875,0.0,0.000732421875
L30H18,186,1,257,ia,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.000244140625,0.0,-0.000244140625
L30H18,186,1,258,.,False,False,True,[],0.00048828125,0.0,0.00048828125
L30H18,186,1,259,S,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",0.000244140625,0.0,0.000244140625
L30H18,186,1,260,int,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",0.0,0.0,0.0
L30H18,186,1,261,ia,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",0.000244140625,0.0,0.000244140625
L30H18,186,1,262,is,False,False,False,[],0.0,0.0,0.0
L30H18,186,1,263,the,False,False,False,[],0.0,0.0,0.0
L30H18,186,1,264,mother,False,False,False,[],0.001708984375,0.001953125,-0.000244140625
L30H18,186,1,265,of,False,False,False,[],0.002197265625,0.001953125,0.000244140625
L30H18,186,1,266,Furn,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",0.000244140625,0.0,0.000244140625
L30H18,186,1,267,ia,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",0.000244140625,0.0,0.000244140625
L30H18,186,1,268,.,False,False,True,[],0.0,0.0,0.0
L30H18,186,1,269,Question,False,True,False,[],0.000244140625,0.0,0.000244140625
L30H18,186,1,270,:,False,True,True,[],0.001220703125,0.0,0.001220703125
L30H18,186,1,271,Who,False,True,False,[],0.000244140625,0.0,0.000244140625
L30H18,186,1,272,is,False,True,False,[],0.001708984375,0.001953125,-0.000244140625
L30H18,186,1,273,the,False,True,False,[],0.00048828125,0.0,0.00048828125
L30H18,186,1,274,mother,False,True,False,[],0.0,0.0,0.0
L30H18,186,1,275,of,False,True,False,[],0.002197265625,0.001953125,0.000244140625
L30H18,186,1,276,Furn,False,True,False,[],0.0,0.0,0.0
L30H18,186,1,277,ia,False,True,False,[],0.0009765625,0.0,0.0009765625
L30H18,186,1,278,?,False,True,True,[],0.0,0.0,0.0
L30H18,186,1,279,Answer,False,True,False,[],0.000732421875,0.0,0.000732421875
L30H18,186,1,280,:,True,True,True,[],-0.535400390625,-0.4609375,-0.074462890625
L1H27,192,0,235,W,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",0.000244140625,0.0,0.000244140625
L1H27,192,0,236,erd,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",0.0791015625,0.0859375,-0.0068359375
L1H27,192,0,237,na,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",0.001220703125,0.0,0.001220703125
L1H27,192,0,238,is,False,False,False,[],-0.008544921875,-0.0078125,-0.000732421875
L1H27,192,0,239,the,False,False,False,[],-0.01025390625,-0.0078125,-0.00244140625
L1H27,192,0,240,mother,False,False,False,[],-0.000244140625,0.0,-0.000244140625
L1H27,192,0,241,of,False,False,False,[],0.000732421875,0.0,0.000732421875
L1H27,192,0,242,D,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.010986328125,-0.0078125,-0.003173828125
L1H27,192,0,243,ast,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": false}]",0.00146484375,0.0,0.00146484375
L1H27,192,0,244,ia,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",0.00634765625,0.0078125,-0.00146484375
L1H27,192,0,245,.,False,False,True,[],-0.008544921875,-0.0078125,-0.000732421875
L1H27,192,0,246,B,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.00634765625,0.0078125,-0.00146484375
L1H27,192,0,247,ul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.014404296875,-0.015625,0.001220703125
L1H27,192,0,248,na,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.0185546875,0.0234375,-0.0048828125
L1H27,192,0,249,is,False,False,False,[],-0.001708984375,0.0,-0.001708984375
L1H27,192,0,250,the,False,False,False,[],-0.00244140625,0.0,-0.00244140625
L1H27,192,0,251,mother,False,False,False,[],-0.000732421875,0.0,-0.000732421875
L1H27,192,0,252,of,False,False,False,[],0.00390625,0.0078125,-0.00390625
L1H27,192,0,253,Kos,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.000732421875,0.0,-0.000732421875
L1H27,192,0,254,ma,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.011474609375,-0.0078125,-0.003662109375
L1H27,192,0,255,.,False,False,True,[],-0.000732421875,0.0,-0.000732421875
L1H27,192,0,256,H,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.00048828125,0.0,0.00048828125
L1H27,192,0,257,ird,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.0068359375,0.0078125,-0.0009765625
L1H27,192,0,258,na,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.001953125,0.0,-0.001953125
L1H27,192,0,259,is,False,False,False,[],-0.007080078125,-0.0078125,0.000732421875
L1H27,192,0,260,the,False,False,False,[],-0.001220703125,0.0,-0.001220703125
L1H27,192,0,261,mother,False,False,False,[],0.004150390625,0.0078125,-0.003662109375
L1H27,192,0,262,of,False,False,False,[],0.0009765625,0.0,0.0009765625
L1H27,192,0,263,Bul,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.0009765625,0.0,0.0009765625
L1H27,192,0,264,na,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.000244140625,0.0,-0.000244140625
L1H27,192,0,265,.,False,False,True,[],0.000732421875,0.0,0.000732421875
L1H27,192,0,266,Question,False,True,False,[],-0.000244140625,0.0,-0.000244140625
L1H27,192,0,267,:,False,True,True,[],-0.006103515625,-0.0078125,0.001708984375
L1H27,192,0,268,Who,False,True,False,[],-0.006591796875,-0.0078125,0.001220703125
L1H27,192,0,269,is,False,True,False,[],-0.000244140625,0.0,-0.000244140625
L1H27,192,0,270,the,False,True,False,[],-0.000244140625,0.0,-0.000244140625
L1H27,192,0,271,mother,False,True,False,[],-0.000732421875,0.0,-0.000732421875
L1H27,192,0,272,of,False,True,False,[],-0.000732421875,0.0,-0.000732421875
L1H27,192,0,273,D,False,True,False,[],-0.00830078125,-0.0078125,-0.00048828125
L1H27,192,0,274,ast,False,True,False,[],0.00048828125,0.0,0.00048828125
L1H27,192,0,275,ia,False,True,False,[],-0.000244140625,0.0,-0.000244140625
L1H27,192,0,276,?,False,True,True,[],-0.00244140625,0.0,-0.00244140625
L1H27,192,0,277,Answer,False,True,False,[],-0.00830078125,-0.0078125,-0.00048828125
L1H27,192,0,278,:,True,True,True,[],0.000244140625,0.0,0.000244140625
L2H22,192,0,235,W,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.00244140625,0.0,-0.00244140625
L2H22,192,0,236,erd,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",0.00048828125,0.0,0.00048828125
L2H22,192,0,237,na,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.00927734375,-0.0078125,-0.00146484375
L2H22,192,0,238,is,False,False,False,[],-0.010498046875,-0.0078125,-0.002685546875
L2H22,192,0,239,the,False,False,False,[],0.0,0.0,0.0
L2H22,192,0,240,mother,False,False,False,[],0.00048828125,0.0,0.00048828125
L2H22,192,0,241,of,False,False,False,[],-0.0009765625,0.0,-0.0009765625
L2H22,192,0,242,D,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.00244140625,0.0,-0.00244140625
L2H22,192,0,243,ast,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": false}]",0.0,0.0,0.0
L2H22,192,0,244,ia,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.00634765625,-0.0078125,0.00146484375
L2H22,192,0,245,.,False,False,True,[],-0.007568359375,-0.0078125,0.000244140625
L2H22,192,0,246,B,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.000244140625,0.0,-0.000244140625
L2H22,192,0,247,ul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.005859375,-0.0078125,0.001953125
L2H22,192,0,248,na,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.011474609375,-0.0078125,-0.003662109375
L2H22,192,0,249,is,False,False,False,[],0.0009765625,0.0,0.0009765625
L2H22,192,0,250,the,False,False,False,[],-0.009521484375,-0.0078125,-0.001708984375
L2H22,192,0,251,mother,False,False,False,[],-0.001708984375,0.0,-0.001708984375
L2H22,192,0,252,of,False,False,False,[],-0.0009765625,0.0,-0.0009765625
L2H22,192,0,253,Kos,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.000732421875,0.0,-0.000732421875
L2H22,192,0,254,ma,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.00146484375,0.0,0.00146484375
L2H22,192,0,255,.,False,False,True,[],-0.002685546875,0.0,-0.002685546875
L2H22,192,0,256,H,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.002685546875,0.0,-0.002685546875
L2H22,192,0,257,ird,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.001220703125,0.0,-0.001220703125
L2H22,192,0,258,na,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.001220703125,0.0,0.001220703125
L2H22,192,0,259,is,False,False,False,[],0.0,0.0,0.0
L2H22,192,0,260,the,False,False,False,[],0.00146484375,0.0,0.00146484375
L2H22,192,0,261,mother,False,False,False,[],0.000244140625,0.0,0.000244140625
L2H22,192,0,262,of,False,False,False,[],0.000732421875,0.0,0.000732421875
L2H22,192,0,263,Bul,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.006103515625,-0.0078125,0.001708984375
L2H22,192,0,264,na,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.003173828125,0.0,-0.003173828125
L2H22,192,0,265,.,False,False,True,[],-0.001953125,0.0,-0.001953125
L2H22,192,0,266,Question,False,True,False,[],0.001708984375,0.0,0.001708984375
L2H22,192,0,267,:,False,True,True,[],0.000244140625,0.0,0.000244140625
L2H22,192,0,268,Who,False,True,False,[],0.0,0.0,0.0
L2H22,192,0,269,is,False,True,False,[],0.001220703125,0.0,0.001220703125
L2H22,192,0,270,the,False,True,False,[],-0.000732421875,0.0,-0.000732421875
L2H22,192,0,271,mother,False,True,False,[],-0.005859375,-0.0078125,0.001953125
L2H22,192,0,272,of,False,True,False,[],-0.009033203125,-0.0078125,-0.001220703125
L2H22,192,0,273,D,False,True,False,[],-0.00048828125,0.0,-0.00048828125
L2H22,192,0,274,ast,False,True,False,[],-0.001953125,0.0,-0.001953125
L2H22,192,0,275,ia,False,True,False,[],-0.0009765625,0.0,-0.0009765625
L2H22,192,0,276,?,False,True,True,[],-0.003173828125,0.0,-0.003173828125
L2H22,192,0,277,Answer,False,True,False,[],-0.007568359375,-0.0078125,0.000244140625
L2H22,192,0,278,:,True,True,True,[],0.0,0.0,0.0
L5H18,192,0,235,W,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.001708984375,0.0,-0.001708984375
L5H18,192,0,236,erd,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",0.007080078125,0.015625,-0.008544921875
L5H18,192,0,237,na,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.03076171875,-0.03125,0.00048828125
L5H18,192,0,238,is,False,False,False,[],0.000244140625,0.0,0.000244140625
L5H18,192,0,239,the,False,False,False,[],0.0009765625,0.0,0.0009765625
L5H18,192,0,240,mother,False,False,False,[],-0.000732421875,0.0,-0.000732421875
L5H18,192,0,241,of,False,False,False,[],-0.005615234375,-0.0078125,0.002197265625
L5H18,192,0,242,D,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.01025390625,-0.0078125,-0.00244140625
L5H18,192,0,243,ast,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": false}]",-0.004150390625,0.0,-0.004150390625
L5H18,192,0,244,ia,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",0.00048828125,0.0,0.00048828125
L5H18,192,0,245,.,False,False,True,[],-0.0009765625,0.0,-0.0009765625
L5H18,192,0,246,B,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.003173828125,0.0,-0.003173828125
L5H18,192,0,247,ul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.001953125,0.0,-0.001953125
L5H18,192,0,248,na,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.00830078125,-0.0078125,-0.00048828125
L5H18,192,0,249,is,False,False,False,[],0.0,0.0,0.0
L5H18,192,0,250,the,False,False,False,[],-0.00830078125,-0.0078125,-0.00048828125
L5H18,192,0,251,mother,False,False,False,[],-0.006591796875,-0.0078125,0.001220703125
L5H18,192,0,252,of,False,False,False,[],0.00048828125,0.0,0.00048828125
L5H18,192,0,253,Kos,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.00634765625,-0.0078125,0.00146484375
L5H18,192,0,254,ma,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.00244140625,0.0,0.00244140625
L5H18,192,0,255,.,False,False,True,[],-0.00830078125,-0.0078125,-0.00048828125
L5H18,192,0,256,H,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.005126953125,-0.0078125,0.002685546875
L5H18,192,0,257,ird,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.00537109375,-0.0078125,0.00244140625
L5H18,192,0,258,na,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.001220703125,0.0,-0.001220703125
L5H18,192,0,259,is,False,False,False,[],-0.0009765625,0.0,-0.0009765625
L5H18,192,0,260,the,False,False,False,[],0.0009765625,0.0,0.0009765625
L5H18,192,0,261,mother,False,False,False,[],0.00244140625,0.0,0.00244140625
L5H18,192,0,262,of,False,False,False,[],0.000732421875,0.0,0.000732421875
L5H18,192,0,263,Bul,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.005126953125,-0.0078125,0.002685546875
L5H18,192,0,264,na,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.00732421875,-0.0078125,0.00048828125
L5H18,192,0,265,.,False,False,True,[],-0.003662109375,0.0,-0.003662109375
L5H18,192,0,266,Question,False,True,False,[],-0.00634765625,-0.0078125,0.00146484375
L5H18,192,0,267,:,False,True,True,[],-0.000244140625,0.0,-0.000244140625
L5H18,192,0,268,Who,False,True,False,[],-0.003173828125,0.0,-0.003173828125
L5H18,192,0,269,is,False,True,False,[],-0.00048828125,0.0,-0.00048828125
L5H18,192,0,270,the,False,True,False,[],-0.000244140625,0.0,-0.000244140625
L5H18,192,0,271,mother,False,True,False,[],-0.003173828125,0.0,-0.003173828125
L5H18,192,0,272,of,False,True,False,[],-0.00244140625,0.0,-0.00244140625
L5H18,192,0,273,D,False,True,False,[],-0.008056640625,-0.0078125,-0.000244140625
L5H18,192,0,274,ast,False,True,False,[],-0.005615234375,-0.0078125,0.002197265625
L5H18,192,0,275,ia,False,True,False,[],-0.001220703125,0.0,-0.001220703125
L5H18,192,0,276,?,False,True,True,[],0.0009765625,0.0,0.0009765625
L5H18,192,0,277,Answer,False,True,False,[],-0.00732421875,-0.0078125,0.00048828125
L5H18,192,0,278,:,True,True,True,[],-0.0009765625,0.0,-0.0009765625
L6H24,192,0,235,W,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",0.02685546875,0.0546875,-0.02783203125
L6H24,192,0,236,erd,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",0.106201171875,0.0625,0.043701171875
L6H24,192,0,237,na,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",0.000244140625,0.0,0.000244140625
L6H24,192,0,238,is,False,False,False,[],-0.007080078125,-0.0078125,0.000732421875
L6H24,192,0,239,the,False,False,False,[],0.0009765625,0.0,0.0009765625
L6H24,192,0,240,mother,False,False,False,[],0.00732421875,0.0078125,-0.00048828125
L6H24,192,0,241,of,False,False,False,[],-0.006103515625,-0.0078125,0.001708984375
L6H24,192,0,242,D,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.000244140625,0.0,-0.000244140625
L6H24,192,0,243,ast,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": false}]",0.002197265625,0.0,0.002197265625
L6H24,192,0,244,ia,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.001708984375,0.0,-0.001708984375
L6H24,192,0,245,.,False,False,True,[],-0.001220703125,0.0,-0.001220703125
L6H24,192,0,246,B,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.002197265625,0.0,-0.002197265625
L6H24,192,0,247,ul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.00634765625,-0.0078125,0.00146484375
L6H24,192,0,248,na,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.014404296875,-0.015625,0.001220703125
L6H24,192,0,249,is,False,False,False,[],0.000244140625,0.0,0.000244140625
L6H24,192,0,250,the,False,False,False,[],0.001708984375,0.0,0.001708984375
L6H24,192,0,251,mother,False,False,False,[],-0.0029296875,0.0,-0.0029296875
L6H24,192,0,252,of,False,False,False,[],-0.000732421875,0.0,-0.000732421875
L6H24,192,0,253,Kos,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.002197265625,0.0,0.002197265625
L6H24,192,0,254,ma,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.005859375,-0.0078125,0.001953125
L6H24,192,0,255,.,False,False,True,[],0.000244140625,0.0,0.000244140625
L6H24,192,0,256,H,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.0439453125,-0.046875,0.0029296875
L6H24,192,0,257,ird,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.017578125,-0.015625,-0.001953125
L6H24,192,0,258,na,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.001220703125,0.0,-0.001220703125
L6H24,192,0,259,is,False,False,False,[],-0.00146484375,0.0,-0.00146484375
L6H24,192,0,260,the,False,False,False,[],-0.005615234375,-0.0078125,0.002197265625
L6H24,192,0,261,mother,False,False,False,[],0.003173828125,0.0,0.003173828125
L6H24,192,0,262,of,False,False,False,[],-0.00732421875,-0.0078125,0.00048828125
L6H24,192,0,263,Bul,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.001953125,0.0,-0.001953125
L6H24,192,0,264,na,False,False,False,"[{""fact"": 19, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.00341796875,0.0,-0.00341796875
L6H24,192,0,265,.,False,False,True,[],-0.008056640625,-0.0078125,-0.000244140625
L6H24,192,0,266,Question,False,True,False,[],-0.00732421875,-0.0078125,0.00048828125
L6H24,192,0,267,:,False,True,True,[],-0.005126953125,-0.0078125,0.002685546875
L6H24,192,0,268,Who,False,True,False,[],-0.001708984375,0.0,-0.001708984375
L6H24,192,0,269,is,False,True,False,[],0.0,0.0,0.0
L6H24,192,0,270,the,False,True,False,[],-0.0078125,-0.0078125,0.0
L6H24,192,0,271,mother,False,True,False,[],-0.00732421875,-0.0078125,0.00048828125
L6H24,192,0,272,of,False,True,False,[],0.00244140625,0.0,0.00244140625
L6H24,192,0,273,D,False,True,False,[],-0.00537109375,-0.0078125,0.00244140625
L6H24,192,0,274,ast,False,True,False,[],0.0,0.0,0.0
L6H24,192,0,275,ia,False,True,False,[],0.000244140625,0.0,0.000244140625
L6H24,192,0,276,?,False,True,True,[],-0.0009765625,0.0,-0.0009765625
L6H24,192,0,277,Answer,False,True,False,[],-0.000732421875,0.0,-0.000732421875
L6H24,192,0,278,:,True,True,True,[],-0.00634765625,-0.0078125,0.00146484375
L7H25,192,0,235,W,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.005126953125,0.0,-0.005126953125
L7H25,192,0,236,erd,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",0.000244140625,0.0,0.000244140625
L7H25,192,0,237,na,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",0.005126953125,0.0078125,-0.002685546875
L7H25,192,0,238,is,False,False,False,[],-0.006103515625,-0.0078125,0.001708984375
L7H25,192,0,239,the,False,False,False,[],-0.00146484375,0.0,-0.00146484375
L7H25,192,0,240,mother,False,False,False,[],0.000244140625,0.0,0.000244140625
L7H25,192,0,241,of,False,False,False,[],-0.000244140625,0.0,-0.000244140625
L7H25,192,0,242,D,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.001953125,0.0,-0.001953125
L7H25,192,0,243,ast,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": false}]",0.002685546875,0.0,0.002685546875
L7H25,192,0,244,ia,False,False,False,"[{""fact"": 17, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",0.005615234375,0.0078125,-0.002197265625
L7H25,192,0,245,.,False,False,True,[],-0.00146484375,0.0,-0.00146484375
L7H25,192,0,246,B,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.0,0.0,0.0
L7H25,192,0,247,ul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.001708984375,0.0,0.001708984375
L7H25,192,0,248,na,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.000732421875,0.0,0.000732421875
L7H25,192,0,249,is,False,False,False,[],-0.0068359375,-0.0078125,0.0009765625
L7H25,192,0,250,the,False,False,False,[],0.006591796875,0.0078125,-0.001220703125
L7H25,192,0,251,mother,False,False,False,[],-0.008544921875,-0.0078125,-0.000732421875
