id,direction,family,effect,order_delta
G1:I1:conditional:L18H18,restore,76,3.16680908203125,3.7003173828125
G1:I1:conditional:L18H18,restore,78,5.022705078125,2.417724609375
G1:I1:conditional:L18H18,restore,80,4.195550918579102,5.037029266357422
G1:I1:conditional:L18H18,restore,82,3.685791015625,4.12548828125
G1:I1:conditional:L18H18,restore,84,5.4215087890625,4.368408203125
G1:I1:conditional:L18H18,restore,86,1.33831787109375,4.1204833984375
G1:I1:conditional:L18H18,restore,88,3.668670654296875,4.64007568359375
G1:I1:conditional:L18H18,restore,90,2.294921875,5.1044921875
G1:I1:conditional:L18H18,restore,92,3.0792694091796875,2.153656005859375
G1:I1:conditional:L18H18,restore,94,6.854522705078125,4.85943603515625
G1:I1:conditional:L18H18,restore,96,4.263763427734375,1.05096435546875
G1:I1:conditional:L18H18,restore,98,3.52642822265625,3.8953857421875
G1:I1:conditional:L18H18,restore,100,2.29168701171875,6.7462158203125
G1:I1:conditional:L18H18,restore,102,6.77557373046875,6.0472412109375
G1:I1:conditional:L18H18,restore,104,3.052165985107422,2.8678359985351562
G1:I1:conditional:L18H18,restore,108,2.228759765625,4.31640625
G1:I1:conditional:L18H18,restore,110,3.6190185546875,5.123291015625
G1:I1:conditional:L18H18,restore,112,6.062896728515625,3.10382080078125
G1:I1:conditional:L18H18,restore,114,2.0167236328125,3.971435546875
G1:I1:conditional:L18H18,restore,116,3.8633346557617188,6.8609466552734375
G1:I1:conditional:L18H18,restore,118,4.628425598144531,6.9526214599609375
G1:I1:conditional:L18H18,restore,120,4.85308837890625,2.8228759765625
G1:I1:conditional:L18H18,restore,122,2.21282958984375,5.7945556640625
G1:I1:conditional:L18H18,restore,124,4.14288330078125,4.4075927734375
G1:I1:conditional:L18H18,restore,126,3.5196533203125,7.785888671875
G1:I1:conditional:L18H18,restore,128,3.6219635009765625,1.582733154296875
G1:I1:conditional:L18H18,restore,130,3.107177734375,3.44384765625
G1:I1:conditional:L18H18,restore,132,3.761993408203125,6.19830322265625
G1:I1:conditional:L18H18,restore,134,2.00714111328125,4.4088134765625
G1:I1:conditional:L18H18,restore,136,5.3741455078125,8.100341796875
G1:I1:conditional:L18H18,restore,138,3.8076629638671875,3.813323974609375
G1:I1:conditional:L18H18,restore,140,3.4376220703125,3.468017578125
G1:I1:conditional:L18H18,restore,142,2.642578125,6.30078125
G1:I1:conditional:L18H18,restore,148,3.062530517578125,4.81158447265625
G1:I1:conditional:L18H18,restore,150,3.727783203125,3.76025390625
G1:I1:conditional:L18H18,restore,152,3.1517181396484375,3.170928955078125
G1:I1:conditional:L18H18,restore,154,4.5513916015625,9.299072265625
G1:I1:conditional:L18H18,restore,156,4.7911376953125,7.113525390625
G1:I1:conditional:L18H18,restore,158,1.6205673217773438,2.2574920654296875
G1:I1:conditional:L18H18,restore,160,3.682861328125,5.73193359375
G1:I1:conditional:L18H18,restore,162,2.793701171875,-1.45166015625
G1:I1:conditional:L18H18,restore,166,4.40740966796875,4.916015625
G1:I1:conditional:L18H18,restore,168,0.2742919921875,0.691162109375
G1:I1:conditional:L18H18,restore,170,5.61669921875,8.37353515625
G1:I1:conditional:L18H18,restore,172,2.4996109008789062,4.2145538330078125
G1:I1:conditional:L18H18,restore,174,0.464599609375,0.16748046875
G1:I1:conditional:L18H18,restore,176,3.4774322509765625,3.910797119140625
G1:I1:conditional:L18H18,restore,178,2.73333740234375,5.2017822265625
G1:I1:conditional:L18H18,restore,180,5.6357574462890625,1.360382080078125
G1:I1:conditional:L18H18,restore,182,6.49676513671875,5.6890869140625
G1:I1:conditional:L18H18,restore,186,4.9853515625,3.08984375
G1:I1:conditional:L18H18,restore,188,4.6468505859375,4.405517578125
G1:I1:conditional:L18H18,restore,192,3.9316329956054688,1.6562347412109375
G1:I1:conditional:L18H18,restore,194,1.8990478515625,2.861083984375
G1:I1:conditional:L18H18,restore,196,3.444671630859375,4.24237060546875
G1:I1:conditional:L18H18,restore,198,3.95733642578125,3.1539306640625
G1:I1:conditional:L18H19,noise,0,3.3736114501953125,2.278594970703125
G1:I1:conditional:L18H19,noise,2,3.18182373046875,1.6624755859375
G1:I1:conditional:L18H19,noise,4,7.803535461425781,3.6951751708984375
G1:I1:conditional:L18H19,noise,6,1.553985595703125,1.64947509765625
G1:I1:conditional:L18H19,noise,8,2.649169921875,4.46435546875
G1:I1:conditional:L18H19,noise,12,4.7381591796875,0.813720703125
G1:I1:conditional:L18H19,noise,14,3.856781005859375,4.23748779296875
G1:I1:conditional:L18H19,noise,16,2.37994384765625,1.4747314453125
G1:I1:conditional:L18H19,noise,20,4.957366943359375,1.82366943359375
G1:I1:conditional:L18H19,noise,24,4.3724212646484375,7.115509033203125
G1:I1:conditional:L18H19,noise,26,6.8092041015625,2.110595703125
G1:I1:conditional:L18H19,noise,28,4.67431640625,-0.0712890625
G1:I1:conditional:L18H19,noise,30,4.24957275390625,2.5836181640625
G1:I1:conditional:L18H19,noise,32,4.798583984375,3.76806640625
G1:I1:conditional:L18H19,noise,34,6.79351806640625,0.2529296875
G1:I1:conditional:L18H19,noise,36,5.174560546875,-0.43310546875
G1:I1:conditional:L18H19,noise,38,3.6104736328125,1.899658203125
G1:I1:conditional:L18H19,noise,40,3.333251953125,3.52587890625
G1:I1:conditional:L18H19,noise,44,4.3084564208984375,0.695526123046875
G1:I1:conditional:L18H19,noise,46,5.74951171875,-0.10400390625
G1:I1:conditional:L18H19,noise,48,4.44549560546875,4.3355712890625
G1:I1:conditional:L18H19,noise,50,3.3654327392578125,2.851959228515625
G1:I1:conditional:L18H19,noise,52,2.876953125,1.28955078125
G1:I1:conditional:L18H19,noise,54,5.083396911621094,-0.3205718994140625
G1:I1:conditional:L18H19,noise,56,4.1229095458984375,1.310821533203125
G1:I1:conditional:L18H19,noise,58,4.0072021484375,3.19873046875
G1:I1:conditional:L18H19,noise,60,3.7786865234375,2.723876953125
G1:I1:conditional:L18H19,noise,62,6.1778564453125,3.183349609375
G1:I1:conditional:L18H19,noise,64,3.0447998046875,4.268798828125
G1:I1:conditional:L18H19,noise,66,2.666900634765625,3.82440185546875
G1:I1:conditional:L18H19,noise,68,5.21954345703125,3.7928466796875
G1:I1:conditional:L18H19,noise,70,4.1627044677734375,2.293670654296875
G1:I1:conditional:L18H19,noise,72,2.67364501953125,1.7530517578125
G1:I1:conditional:L18H19,noise,76,3.56231689453125,0.7930908203125
G1:I1:conditional:L18H19,noise,78,6.01953125,0.14990234375
G1:I1:conditional:L18H19,noise,80,3.057098388671875,2.37115478515625
G1:I1:conditional:L18H19,noise,82,3.29888916015625,2.3663330078125
G1:I1:conditional:L18H19,noise,84,6.887290954589844,0.4820098876953125
G1:I1:conditional:L18H19,noise,86,2.4945068359375,3.728271484375
G1:I1:conditional:L18H19,noise,88,4.959747314453125,3.54437255859375
G1:I1:conditional:L18H19,noise,90,4.498069763183594,5.6736297607421875
G1:I1:conditional:L18H19,noise,92,3.0338134765625,1.069580078125
G1:I1:conditional:L18H19,noise,94,5.709381103515625,2.14520263671875
G1:I1:conditional:L18H19,noise,96,7.100921630859375,-0.42315673828125
G1:I1:conditional:L18H19,noise,98,2.43109130859375,0.4112548828125
G1:I1:conditional:L18H19,noise,100,2.95806884765625,2.2552490234375
G1:I1:conditional:L18H19,noise,102,7.191198348999023,2.841236114501953
G1:I1:conditional:L18H19,noise,104,1.854644775390625,1.66290283203125
G1:I1:conditional:L18H19,noise,108,4.3106689453125,5.098876953125
G1:I1:conditional:L18H19,noise,110,5.1456298828125,5.874755859375
G1:I1:conditional:L18H19,noise,112,7.0463104248046875,1.612640380859375
G1:I1:conditional:L18H19,noise,114,3.0290908813476562,2.5487518310546875
G1:I1:conditional:L18H19,noise,116,3.600830078125,1.888671875
G1:I1:conditional:L18H19,noise,118,5.78497314453125,5.1392822265625
G1:I1:conditional:L18H19,noise,120,6.69671630859375,5.4014892578125
G1:I1:conditional:L18H19,noise,122,4.14849853515625,4.2584228515625
G1:I1:conditional:L18H19,noise,124,5.09869384765625,1.3685302734375
G1:I1:conditional:L18H19,noise,126,2.5828857421875,1.221435546875
G1:I1:conditional:L18H19,noise,128,4.1199493408203125,1.347259521484375
G1:I1:conditional:L18H19,noise,130,3.433197021484375,0.42755126953125
G1:I1:conditional:L18H19,noise,132,3.4102783203125,3.445556640625
G1:I1:conditional:L18H19,noise,134,3.2130126953125,4.122802734375
G1:I1:conditional:L18H19,noise,136,5.673828125,6.1796875
G1:I1:conditional:L18H19,noise,138,2.8140869140625,0.341064453125
G1:I1:conditional:L18H19,noise,140,4.23626708984375,1.5828857421875
G1:I1:conditional:L18H19,noise,142,3.0244140625,1.7509765625
G1:I1:conditional:L18H19,noise,148,4.3165740966796875,-2.249603271484375
G1:I1:conditional:L18H19,noise,150,2.44696044921875,1.3802490234375
G1:I1:conditional:L18H19,noise,152,4.49237060546875,0.7510986328125
G1:I1:conditional:L18H19,noise,154,3.8111572265625,4.281005859375
G1:I1:conditional:L18H19,noise,156,4.878631591796875,4.18780517578125
G1:I1:conditional:L18H19,noise,158,2.83538818359375,2.9031982421875
G1:I1:conditional:L18H19,noise,160,4.3402099609375,2.864990234375
G1:I1:conditional:L18H19,noise,162,4.84442138671875,0.0828857421875
G1:I1:conditional:L18H19,noise,166,7.31842041015625,-0.6114501953125
G1:I1:conditional:L18H19,noise,168,0.807373046875,-0.57666015625
G1:I1:conditional:L18H19,noise,170,7.54248046875,3.60498046875
G1:I1:conditional:L18H19,noise,172,2.3580322265625,1.3984375
G1:I1:conditional:L18H19,noise,174,0.148681640625,0.42333984375
G1:I1:conditional:L18H19,noise,176,3.801513671875,0.25927734375
G1:I1:conditional:L18H19,noise,178,5.97308349609375,7.2156982421875
G1:I1:conditional:L18H19,noise,180,5.73370361328125,2.0020751953125
G1:I1:conditional:L18H19,noise,182,4.403839111328125,1.19830322265625
G1:I1:conditional:L18H19,noise,186,4.541351318359375,4.15216064453125
G1:I1:conditional:L18H19,noise,188,5.929290771484375,0.34100341796875
G1:I1:conditional:L18H19,noise,192,5.78863525390625,1.5745849609375
G1:I1:conditional:L18H19,noise,194,5.92132568359375,2.9180908203125
G1:I1:conditional:L18H19,noise,196,3.8564453125,3.9375
G1:I1:conditional:L18H19,noise,198,3.9398193359375,-0.234619140625
G1:I1:conditional:L18H19,restore,0,4.1658935546875,3.074462890625
G1:I1:conditional:L18H19,restore,2,2.9463958740234375,3.142913818359375
G1:I1:conditional:L18H19,restore,4,7.36260986328125,3.9632568359375
G1:I1:conditional:L18H19,restore,6,1.95843505859375,2.4232177734375
G1:I1:conditional:L18H19,restore,8,2.816162109375,4.55517578125
G1:I1:conditional:L18H19,restore,12,4.887939453125,1.31884765625
G1:I1:conditional:L18H19,restore,14,3.450927734375,2.18359375
G1:I1:conditional:L18H19,restore,16,2.18896484375,0.69140625
G1:I1:conditional:L18H19,restore,20,5.11883544921875,1.3934326171875
G1:I1:conditional:L18H19,restore,24,2.7405776977539062,5.5784149169921875
G1:I1:conditional:L18H19,restore,26,7.0616455078125,3.990234375
G1:I1:conditional:L18H19,restore,28,4.82586669921875,0.9688720703125
G1:I1:conditional:L18H19,restore,30,4.202880859375,2.91162109375
G1:I1:conditional:L18H19,restore,32,5.506103515625,0.99365234375
G1:I1:conditional:L18H19,restore,34,4.95556640625,0.4912109375
G1:I1:conditional:L18H19,restore,36,3.8815155029296875,0.296051025390625
G1:I1:conditional:L18H19,restore,38,4.252685546875,1.3974609375
G1:I1:conditional:L18H19,restore,40,3.0688042640686035,2.281163215637207
G1:I1:conditional:L18H19,restore,44,3.537872314453125,1.30340576171875
G1:I1:conditional:L18H19,restore,46,4.98345947265625,0.6468505859375
G1:I1:conditional:L18H19,restore,48,3.41729736328125,4.5924072265625
G1:I1:conditional:L18H19,restore,50,2.207611083984375,1.80975341796875
G1:I1:conditional:L18H19,restore,52,3.5423402786254883,1.1081905364990234
G1:I1:conditional:L18H19,restore,54,4.2241058349609375,2.512054443359375
G1:I1:conditional:L18H19,restore,56,3.56195068359375,0.6097412109375
G1:I1:conditional:L18H19,restore,58,3.471435546875,2.81103515625
G1:I1:conditional:L18H19,restore,60,4.34686279296875,0.9666748046875
G1:I1:conditional:L18H19,restore,62,6.14556884765625,4.4588623046875
G1:I1:conditional:L18H19,restore,64,2.189708709716797,2.4067153930664062
G1:I1:conditional:L18H19,restore,66,3.16455078125,2.9326171875
G1:I1:conditional:L18H19,restore,68,4.89111328125,3.1796875
G1:I1:conditional:L18H19,restore,70,3.46636962890625,-0.1961669921875
G1:I1:conditional:L18H19,restore,72,4.5816650390625,1.945556640625
G1:I1:conditional:L18H19,restore,76,3.971832275390625,1.97344970703125
G1:I1:conditional:L18H19,restore,78,4.88092041015625,-0.0135498046875
G1:I1:conditional:L18H19,restore,80,3.4274768829345703,3.1542015075683594
G1:I1:conditional:L18H19,restore,82,4.45849609375,3.6123046875
G1:I1:conditional:L18H19,restore,84,5.68084716796875,2.2371826171875
G1:I1:conditional:L18H19,restore,86,1.768096923828125,3.27886962890625
G1:I1:conditional:L18H19,restore,88,4.000823974609375,3.75653076171875
G1:I1:conditional:L18H19,restore,90,3.3980712890625,2.766845703125
G1:I1:conditional:L18H19,restore,92,2.4710693359375,0.552490234375
G1:I1:conditional:L18H19,restore,94,6.5423583984375,0.388427734375
G1:I1:conditional:L18H19,restore,96,4.250946044921875,-1.60845947265625
G1:I1:conditional:L18H19,restore,98,3.604248046875,3.630859375
G1:I1:conditional:L18H19,restore,100,3.5086669921875,3.979248046875
G1:I1:conditional:L18H19,restore,102,8.814208984375,5.18408203125
G1:I1:conditional:L18H19,restore,104,3.132549285888672,2.2795791625976562
G1:I1:conditional:L18H19,restore,108,3.0755615234375,2.685791015625
G1:I1:conditional:L18H19,restore,110,3.4971923828125,3.745849609375
G1:I1:conditional:L18H19,restore,112,6.581573486328125,-0.91107177734375
G1:I1:conditional:L18H19,restore,114,2.62322998046875,2.1939697265625
G1:I1:conditional:L18H19,restore,116,5.570549011230469,5.5043792724609375
G1:I1:conditional:L18H19,restore,118,4.133857727050781,2.9752044677734375
G1:I1:conditional:L18H19,restore,120,5.90252685546875,2.0794677734375
G1:I1:conditional:L18H19,restore,122,5.016845703125,3.06396484375
G1:I1:conditional:L18H19,restore,124,5.09844970703125,0.1790771484375
G1:I1:conditional:L18H19,restore,126,3.070648193359375,1.35565185546875
G1:I1:conditional:L18H19,restore,128,4.150012969970703,1.5110092163085938
G1:I1:conditional:L18H19,restore,130,4.399169921875,-0.89794921875
G1:I1:conditional:L18H19,restore,132,4.135589599609375,4.36737060546875
G1:I1:conditional:L18H19,restore,134,2.38818359375,3.509521484375
G1:I1:conditional:L18H19,restore,136,4.9326171875,2.8564453125
G1:I1:conditional:L18H19,restore,138,4.10418701171875,1.2779541015625
G1:I1:conditional:L18H19,restore,140,4.042236328125,-0.15380859375
G1:I1:conditional:L18H19,restore,142,3.411865234375,0.67431640625
G1:I1:conditional:L18H19,restore,148,4.6446685791015625,1.477813720703125
G1:I1:conditional:L18H19,restore,150,2.75225830078125,-0.3443603515625
G1:I1:conditional:L18H19,restore,152,5.1634368896484375,2.526885986328125
G1:I1:conditional:L18H19,restore,154,4.68701171875,6.466796875
G1:I1:conditional:L18H19,restore,156,5.312469482421875,5.31439208984375
G1:I1:conditional:L18H19,restore,158,2.6025314331054688,2.0046234130859375
G1:I1:conditional:L18H19,restore,160,4.010076522827148,3.206409454345703
G1:I1:conditional:L18H19,restore,162,3.3750762939453125,-2.311859130859375
G1:I1:conditional:L18H19,restore,166,5.78497314453125,1.1651611328125
G1:I1:conditional:L18H19,restore,168,0.3946533203125,0.299072265625
G1:I1:conditional:L18H19,restore,170,7.267822265625,1.7275390625
G1:I1:conditional:L18H19,restore,172,4.376983642578125,3.01666259765625
G1:I1:conditional:L18H19,restore,174,0.572021484375,-0.2626953125
G1:I1:conditional:L18H19,restore,176,4.643196105957031,1.2783050537109375
G1:I1:conditional:L18H19,restore,178,4.50054931640625,4.1400146484375
G1:I1:conditional:L18H19,restore,180,6.1075592041015625,-1.932342529296875
G1:I1:conditional:L18H19,restore,182,3.5631103515625,0.63330078125
G1:I1:conditional:L18H19,restore,186,5.043212890625,1.00439453125
G1:I1:conditional:L18H19,restore,188,5.210601806640625,2.04864501953125
G1:I1:conditional:L18H19,restore,192,5.681825637817383,-0.2589073181152344
G1:I1:conditional:L18H19,restore,194,4.9422607421875,3.369873046875
G1:I1:conditional:L18H19,restore,196,4.22283935546875,2.5330810546875
G1:I1:conditional:L18H19,restore,198,4.02313232421875,0.4393310546875
G1:I1:whole,noise,0,2.95367431640625,5.4161376953125
G1:I1:whole,noise,2,3.0389404296875,4.602294921875
G1:I1:whole,noise,4,9.361152648925781,8.403182983398438
G1:I1:whole,noise,6,3.962890625,7.05810546875
G1:I1:whole,noise,8,3.353515625,9.9189453125
G1:I1:whole,noise,12,6.200408935546875,3.89508056640625
G1:I1:whole,noise,14,5.68316650390625,7.1695556640625
G1:I1:whole,noise,16,5.2444000244140625,4.586456298828125
G1:I1:whole,noise,20,5.7325849533081055,7.046712875366211
G1:I1:whole,noise,24,4.2935028076171875,12.024810791015625
G1:I1:whole,noise,26,9.1292724609375,9.365966796875
G1:I1:whole,noise,28,5.823486328125,3.58056640625
G1:I1:whole,noise,30,4.747802734375,8.44287109375
G1:I1:whole,noise,32,5.5573883056640625,10.027374267578125
G1:I1:whole,noise,34,5.808182239532471,3.7339181900024414
G1:I1:whole,noise,36,5.315185546875,5.2138671875
G1:I1:whole,noise,38,5.82403564453125,5.7364501953125
G1:I1:whole,noise,40,2.3039512634277344,6.177726745605469
G1:I1:whole,noise,44,4.794342041015625,5.36749267578125
G1:I1:whole,noise,46,6.151031494140625,6.24017333984375
G1:I1:whole,noise,48,3.61090087890625,7.0865478515625
G1:I1:whole,noise,50,4.3690948486328125,9.410064697265625
G1:I1:whole,noise,52,2.876251220703125,6.77301025390625
G1:I1:whole,noise,54,5.921409606933594,6.4941253662109375
G1:I1:whole,noise,56,6.501251220703125,6.6793212890625
G1:I1:whole,noise,58,5.37152099609375,6.5145263671875
G1:I1:whole,noise,60,5.50762939453125,8.9451904296875
G1:I1:whole,noise,62,5.846954345703125,12.91241455078125
G1:I1:whole,noise,64,5.1622314453125,8.564208984375
G1:I1:whole,noise,66,2.59942626953125,9.6048583984375
G1:I1:whole,noise,68,6.71160888671875,11.7554931640625
G1:I1:whole,noise,70,5.0042572021484375,7.577362060546875
