id,direction,stratum,value,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,descriptive_ci_low,descriptive_ci_high
block:L17H1:query_writer_union:self,noise,axis,answer_swap,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0
block:L17H1:query_writer_union:self,restore,axis,answer_swap,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0
block:L17H1:query_writer_union:source,noise,axis,answer_swap,89,5.663744588916221,5.663744588916221,5.3454132080078125,2.729034423828125,9.963623046875,1.0,1.0,True,coherent,5.335874659023927,6.009780653541007
block:L17H1:query_writer_union:source,restore,axis,answer_swap,89,5.357709027408214,5.357709027408214,5.3414459228515625,1.410186767578125,9.775115966796875,1.0,1.0,True,coherent,5.04191504221284,5.676735303643045
G1:I1:conditional:L18H18,noise,prefix_length,0,87,3.773711127796392,3.773711127796392,3.60272216796875,1.05841064453125,7.290771484375,1.0,1.0,True,coherent,3.4737666053333505,4.077797370121397
G1:I1:conditional:L18H18,restore,prefix_length,0,87,3.680379681203557,3.680379681203557,3.52642822265625,1.2074737548828125,7.15765380859375,1.0,1.0,True,coherent,3.4116392316489383,3.954384083583437
G1:I1:conditional:L18H19,noise,prefix_length,0,87,4.384980804618748,4.384980804618748,4.24957275390625,1.553985595703125,7.803535461425781,1.0,1.0,True,coherent,4.084299729884355,4.690461922239983
G1:I1:conditional:L18H19,restore,prefix_length,0,87,4.265335932545279,4.265335932545279,4.1658935546875,1.768096923828125,8.814208984375,1.0,1.0,True,coherent,3.9957793226187257,4.543694258421318
G1:I1:whole,noise,prefix_length,0,87,5.448995825888097,5.448995825888097,5.50762939453125,2.3039512634277344,9.544921875,1.0,1.0,True,coherent,5.134849766342119,5.775627455629151
G1:I1:whole,restore,prefix_length,0,87,5.441836225575414,5.441836225575414,5.46630859375,1.968902587890625,8.60528564453125,1.0,1.0,True,coherent,5.1393866171782046,5.748713960592774
G1:I2:conditional:L18H18,noise,prefix_length,0,87,3.599219012534481,3.599219012534481,3.4949951171875,0.92333984375,7.3143310546875,1.0,1.0,True,coherent,3.329210800754613,3.876326272131383
G1:I2:conditional:L18H18,restore,prefix_length,0,87,3.5389485414000763,3.5389485414000763,3.501068115234375,1.126068115234375,6.20013427734375,1.0,1.0,True,coherent,3.300682172281989,3.7773695553856332
G1:I2:conditional:L18H19,noise,prefix_length,0,87,4.288447741804452,4.288447741804452,4.206787109375,1.7852783203125,8.15460205078125,1.0,1.0,True,coherent,4.008362959171164,4.573260590673863
G1:I2:conditional:L18H19,restore,prefix_length,0,87,4.218683341453815,4.218683341453815,4.254852294921875,1.57440185546875,6.883453369140625,1.0,1.0,True,coherent,3.970136024760104,4.472691654336863
G1:I2:whole,noise,prefix_length,0,87,5.573441050518518,5.573441050518518,5.42449951171875,2.7164268493652344,10.03887939453125,1.0,1.0,True,coherent,5.245154258026474,5.917618108891892
G1:I2:whole,restore,prefix_length,0,87,5.604438792700055,5.604438792700055,5.631591796875,2.084259033203125,9.205078125,1.0,1.0,True,coherent,5.292211860623853,5.9229988325601335
G1:I3:conditional:L18H18,noise,prefix_length,0,87,3.296244599353308,3.296244599353308,3.228515625,0.830322265625,6.49798583984375,1.0,1.0,True,coherent,3.043488873558483,3.5533368127099396
G1:I3:conditional:L18H18,restore,prefix_length,0,87,3.1848318823452653,3.1848318823452653,3.092529296875,1.0975341796875,6.30364990234375,1.0,1.0,True,coherent,2.9568701426188153,3.417641850723617
G1:I3:conditional:L18H19,noise,prefix_length,0,87,3.840793412307213,3.840793412307213,3.7603759765625,1.4801406860351562,6.9129486083984375,1.0,1.0,True,coherent,3.5898824708215122,4.100253432646565
G1:I3:conditional:L18H19,restore,prefix_length,0,87,3.7236909318244322,3.7236909318244322,3.6148681640625,1.658355712890625,7.9495849609375,1.0,1.0,True,coherent,3.4934884964734656,3.9655538180778764
G1:I3:whole,noise,prefix_length,0,87,5.688285087716991,5.688285087716991,5.6348876953125,2.5541954040527344,9.8026123046875,1.0,1.0,True,coherent,5.373055298300995,6.014875052304103
G1:I3:whole,restore,prefix_length,0,87,5.684892106330258,5.684892106330258,5.7465362548828125,2.139678955078125,9.010833740234375,1.0,1.0,True,coherent,5.369042554943041,6.0045588148051285
G1:O1:whole,noise,prefix_length,0,87,5.850708945044156,5.850708945044156,5.7768025398254395,3.1718711853027344,10.0443115234375,1.0,1.0,True,coherent,5.5310659479820865,6.1847490229825866
G1:O1:whole,restore,prefix_length,0,87,5.889987427612831,5.889987427612831,5.8519287109375,2.4837646484375,10.0096435546875,1.0,1.0,True,coherent,5.561638683286207,6.224962239977957
G1:O3:conditional:L18H19,noise,prefix_length,0,87,2.9763451979078095,2.9763451979078095,2.60009765625,1.13665771484375,6.843505859375,1.0,1.0,True,coherent,2.6944088453534007,3.2771887582951567
G1:O3:conditional:L18H19,restore,prefix_length,0,87,2.9312269057350595,2.9312269057350595,2.5692596435546875,0.904693603515625,7.4962158203125,1.0,1.0,True,coherent,2.6632928541336938,3.2233243733987043
G1:O3:whole,noise,prefix_length,0,87,6.665835390145752,6.665835390145752,6.6043701171875,3.20367431640625,11.339691162109375,1.0,1.0,True,coherent,6.328946538355159,7.0002872228622435
G1:O3:whole,restore,prefix_length,0,87,6.706876075130769,6.706876075130769,6.665618896484375,3.11016845703125,10.26251220703125,1.0,1.0,True,coherent,6.372639397369034,7.034950501891387
G1:O4:conditional:L18H19,noise,prefix_length,0,87,2.963196732532019,2.963196732532019,2.9248046875,1.5177001953125,5.9058837890625,1.0,1.0,True,coherent,2.79267297065121,3.1438556791722085
G1:O4:conditional:L18H19,restore,prefix_length,0,87,2.86043198355313,2.86043198355313,2.85589599609375,1.1929931640625,4.76141357421875,1.0,1.0,True,coherent,2.701075413583339,3.0226995198205966
G1:O4:whole,noise,prefix_length,0,87,5.745103041330974,5.745103041330974,5.6392974853515625,3.11376953125,9.85308837890625,1.0,1.0,True,coherent,5.428963373310265,6.0706751557602265
G1:O4:whole,restore,prefix_length,0,87,5.783730945367923,5.783730945367923,5.7880859375,2.39337158203125,9.65521240234375,1.0,1.0,True,coherent,5.466911198626989,6.107464362561018
G2:L14H23:change,noise,prefix_length,0,87,-0.0036238185290632576,0.037774490213942254,-0.002593994140625,-0.13702392578125,0.15566253662109375,0.5287356321839081,0.08045977011494253,False,below_rule,-0.014331521796083999,0.006933680724823595
G2:L14H23:change,restore,prefix_length,0,87,0.0017228510187960219,0.0345828286532698,-0.0007171630859375,-0.1071014404296875,0.12948226928710938,0.4942528735632184,0.034482758620689655,False,below_rule,-0.007542246237568472,0.0111118207032653
G2:L14H23:conditional,noise,prefix_length,0,87,-0.21549017538969545,0.24738273538392166,-0.196075439453125,-0.9703369140625,0.25396728515625,0.8505747126436781,0.7931034482758621,True,coherent,-0.26759683890589353,-0.1672609803662904
G2:L14H23:conditional,restore,prefix_length,0,87,-0.20370412146908112,0.23505003698940935,-0.203369140625,-0.80023193359375,0.315216064453125,0.8045977011494253,0.7241379310344828,True,coherent,-0.2490807727835644,-0.15894874402846415
