id,direction,stratum,value,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,descriptive_ci_low,descriptive_ci_high
G2:L9H17:conditional,noise,query_first,False,20,0.03914375305175781,0.09368782043457032,0.0341033935546875,-0.154296875,0.3984375,0.55,0.25,False,below_rule,-0.012883501052856444,0.09882668495178222
G2:L9H17:conditional,noise,query_first,True,20,0.0309814453125,0.0436767578125,0.03118896484375,-0.06640625,0.11004638671875,0.7,0.05,False,below_rule,0.011538619995117188,0.05035408020019531
G2:L9H6:change,noise,query_first,False,20,0.00087738037109375,0.0155426025390625,-0.0037994384765625,-0.0445556640625,0.04931640625,0.45,0.0,False,below_rule,-0.008263454437255858,0.010567741394042944
G2:L9H6:change,noise,query_first,True,20,7.610321044921875e-05,0.012780570983886718,-0.0005340576171875,-0.021240234375,0.070556640625,0.5,0.0,False,below_rule,-0.007325010299682617,0.009651689529418934
G2:L9H6:conditional,noise,query_first,False,20,-0.06671829223632812,0.10291061401367188,-0.0390625,-0.336669921875,0.144287109375,0.75,0.3,True,heterogeneous,-0.12364177703857422,-0.014088726043701214
G2:L9H6:conditional,noise,query_first,True,20,-0.05883636474609375,0.07377777099609376,-0.0615234375,-0.1669921875,0.048828125,0.75,0.3,False,below_rule,-0.0882938003540039,-0.02927455902099631
G2group:negative:change,noise,query_first,False,20,-0.00843048095703125,0.28623504638671876,0.023128509521484375,-0.8564453125,1.038818359375,0.45,0.65,True,heterogeneous,-0.18204786300659181,0.17419782638549797
G2group:negative:change,noise,query_first,True,20,-0.2537380218505859,0.3721614837646484,-0.3014564514160156,-0.958404541015625,0.500030517578125,0.7,0.85,True,coherent,-0.40917631149291994,-0.09609130859375022
G2group:negative:intact,noise,query_first,False,20,-2.379388427734375,2.379388427734375,-2.0484619140625,-7.098876953125,-0.314208984375,1.0,1.0,True,coherent,-3.0334879302978517,-1.8374449539184572
G2group:negative:intact,noise,query_first,True,20,-2.308534622192383,2.308534622192383,-1.99530029296875,-5.410736083984375,-0.6318359375,1.0,1.0,True,coherent,-2.8625956535339356,-1.8165132713317873
G2group:negative:weakened,noise,query_first,False,20,-2.3878189086914063,2.3878189086914063,-2.23455810546875,-7.591796875,-0.26800537109375,1.0,1.0,True,coherent,-3.069567861557007,-1.8469266414642342
G2group:negative:weakened,noise,query_first,True,20,-2.562272644042969,2.562272644042969,-2.313720703125,-6.369140625,-0.71630859375,1.0,1.0,True,coherent,-3.152053909301758,-2.056834411621094
G2group:positive:change,noise,query_first,False,20,-0.3444263458251953,0.3502857208251953,-0.3007049560546875,-0.7671890258789062,0.049560546875,0.9,0.8,True,coherent,-0.4579755783081055,-0.23472644805908227
G2group:positive:change,noise,query_first,True,20,-0.03811073303222656,0.33779563903808596,0.074859619140625,-1.1431884765625,0.623046875,0.45,0.75,True,heterogeneous,-0.23643559455871582,0.14578174591064447
G2group:positive:intact,noise,query_first,False,20,4.560425186157227,4.560425186157227,4.7318878173828125,1.906585693359375,8.230712890625,1.0,1.0,True,coherent,3.8204409503936767,5.3040938568115195
G2group:positive:intact,noise,query_first,True,20,6.224406051635742,6.224406051635742,6.1512603759765625,3.49078369140625,10.1654052734375,1.0,1.0,True,coherent,5.530231666564942,6.968887872695922
G2group:positive:weakened,noise,query_first,False,20,4.215998840332031,4.215998840332031,4.2032470703125,1.7939453125,7.96875,1.0,1.0,True,coherent,3.5275374221801754,4.9277078247070305
G2group:positive:weakened,noise,query_first,True,20,6.1862953186035154,6.1862953186035154,5.8671875,3.5511474609375,10.2547607421875,1.0,1.0,True,coherent,5.464649963378906,6.951503658294677
G2group:reference1:change,noise,query_first,False,20,-0.004085445404052734,0.04183874130249023,-0.012350082397460938,-0.09423828125,0.134033203125,0.6,0.05,False,below_rule,-0.026159069538116454,0.01932752847671502
G2group:reference1:change,noise,query_first,True,20,-0.016176414489746094,0.040460395812988284,-0.0247802734375,-0.1077880859375,0.08831787109375,0.65,0.05,False,below_rule,-0.035701150894165035,0.0034986019134521026
G2group:reference1:intact,noise,query_first,False,20,0.1554229736328125,0.234912109375,0.1442413330078125,-0.201416015625,1.067138671875,0.65,0.7,True,heterogeneous,0.040119171142578125,0.291619873046875
